Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Nacional
Reporte diario
Fecha: 02/Septiembre/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 01/Septiembre/2020 15:31:52 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
15,02PLI-115,1107.12,634.55,54.47,418.09
16,02PLI-115,1013.89,713.48,60.77,239.64
17,02PLI-115,1026.55,679.17,56.79,290.59
18,02PLI-115,928.02,730.87,64.44,132.71
19,02PLI-115,1023.67,698.36,54.87,270.45
20,02PLI-115,1039.27,672.52,52.51,314.24
21,02PLI-115,1037.48,698.68,59.27,279.52
22,02PLI-115,1059.43,705.85,60.69,292.89
23,02PLI-115,1070.6,759.03,66.49,245.08
24,02PLI-115,1027.03,699.16,61.5,266.37
1,02PLL-115,1945.89,673.02,100.02,1172.85
2,02PLL-115,1757.95,629.94,98.52,1029.49
3,02PLL-115,1182.28,628.58,98.51,455.19
4,02PLL-115,1196.97,602.51,95.86,498.6
5,02PLL-115,1194.38,576.03,91.23,527.12
6,02PLL-115,1165.9,577.14,88.4,500.36
7,02PLL-115,1105.65,603.2,82.09,420.36
8,02PLL-115,1148.73,643.87,86.52,418.34
9,02PLL-115,1175.06,636.95,83.5,454.61
10,02PLL-115,928.14,573.94,52,302.2
11,02PLL-115,1190.91,573.94,54.41,562.56
12,02PLL-115,1191.68,606.61,49.81,535.26
13,02PLL-115,1192.86,617.25,46.87,528.75
14,02PLL-115,1193.31,607.3,45.99,540.01
15,02PLL-115,1192.57,634.55,55.16,502.87
16,02PLL-115,1143.04,713.48,94.37,335.19
17,02PLL-115,1171.93,679.17,86.24,406.52
18,02PLL-115,1009.6,730.87,93.07,185.66
19,02PLL-115,1163.06,698.36,87.64,377.07
20,02PLL-115,1197.76,672.52,87.09,438.14
21,02PLL-115,1172.75,698.68,84.33,389.74
22,02PLL-115,1947.01,705.85,90.15,1151.01
23,02PLL-115,2553.81,759.03,107.45,1687.33
24,02PLL-115,2492.05,699.16,106.51,1686.38
1,02PLQ-115,1991.85,673.02,129.52,1189.31
2,02PLQ-115,1797.84,629.94,126,1041.9
3,02PLQ-115,1208.54,628.58,124.76,455.19
4,02PLQ-115,1220.55,602.51,119.44,498.6
5,02PLQ-115,1215.86,576.03,112.72,527.12
6,02PLQ-115,1186.52,577.14,109.02,500.36
7,02PLQ-115,1125.76,603.2,102.21,420.36
8,02PLQ-115,1168.71,643.87,106.49,418.34
9,02PLQ-115,1195.44,636.95,103.88,454.61
10,02PLQ-115,947.39,573.94,71.25,302.2
11,02PLQ-115,1210.23,573.94,73.74,562.56
12,02PLQ-115,1211.02,606.61,69.15,535.26
13,02PLQ-115,1211.26,617.25,65.27,528.74
14,02PLQ-115,1210.2,607.3,62.89,540.01
15,02PLQ-115,1206.98,634.55,69.56,502.87
16,02PLQ-115,1159.66,713.48,110.99,335.19
17,02PLQ-115,1188.57,679.17,102.88,406.52
18,02PLQ-115,1027.09,730.87,110.56,185.66
19,02PLQ-115,1180.21,698.36,104.79,377.07
20,02PLQ-115,1216.52,672.52,105.86,438.14
21,02PLQ-115,1196.54,698.68,108.12,389.74
22,02PLQ-115,1987.08,705.85,113.79,1167.44
23,02PLQ-115,2607,759.03,130.86,1717.11
24,02PLQ-115,2543.52,699.16,128.88,1715.48
1,02PLS-115,1079.32,673.02,34.65,371.65
2,02PLS-115,1067.94,629.94,32.27,405.72
3,02PLS-115,1055.08,628.58,32.19,394.3
4,02PLS-115,1067.73,602.51,33.31,431.91
5,02PLS-115,1064.12,576.03,31.48,456.61
6,02PLS-115,1043.39,577.14,32.82,433.43
7,02PLS-115,1001.22,603.2,33.86,364.16
8,02PLS-115,1040.58,643.87,34.3,362.4
9,02PLS-115,1069.91,636.95,34.39,398.57
10,02PLS-115,849.3,573.94,28.56,246.8
11,02PLS-115,1064.05,573.94,30.67,459.44
12,02PLS-115,1071.85,606.61,28.1,437.14
13,02PLS-115,1077.46,617.25,28.39,431.82
14,02PLS-115,1076.6,607.3,28.27,441.02
15,02PLS-115,1074.67,634.55,29.41,410.71
16,02PLS-115,1041.79,713.48,39.06,289.25
17,02PLS-115,1065.77,679.17,35.92,350.68
18,02PLS-115,933.49,730.87,42.47,160.15
19,02PLS-115,1062.01,698.36,37.02,326.63
20,02PLS-115,1088.98,672.52,36.93,379.53
21,02PLS-115,1074.39,698.68,38.11,337.6
22,02PLS-115,1097.02,705.85,37.42,353.75
23,02PLS-115,1094.5,759.03,39.46,296.01
24,02PLS-115,1057.61,699.16,36.73,321.72
1,02PMC-115,1942.84,673.02,103.16,1166.66
2,02PMC-115,1755.96,629.94,101.2,1024.81
3,02PMC-115,1184.58,628.58,100.8,455.19
4,02PMC-115,1199.04,602.51,97.93,498.6
5,02PMC-115,1196.12,576.03,92.98,527.12
6,02PMC-115,1167.33,577.14,89.83,500.36
7,02PMC-115,1106.92,603.2,83.36,420.36
8,02PMC-115,1149.53,643.87,87.31,418.34
9,02PMC-115,1176.11,636.95,84.55,454.61
10,02PMC-115,929.07,573.94,52.93,302.2
11,02PMC-115,1192.02,573.94,55.52,562.56
12,02PMC-115,1193.12,606.61,51.25,535.26
13,02PMC-115,1194.6,617.25,48.61,528.75
14,02PMC-115,1195.44,607.3,48.12,540.01
15,02PMC-115,1195.27,634.55,57.85,502.87
16,02PMC-115,1145.54,713.48,96.87,335.19
17,02PMC-115,1174.43,679.17,88.74,406.52
18,02PMC-115,1012.31,730.87,95.78,185.66
19,02PMC-115,1165.52,698.36,90.1,377.07
20,02PMC-115,1200.55,672.52,89.88,438.14
21,02PMC-115,1176.76,698.68,88.34,389.74
22,02PMC-115,1945.3,705.85,94.63,1144.82
23,02PMC-115,2547.52,759.03,112.36,1676.13
24,02PMC-115,2485.49,699.16,110.89,1675.44
1,02PMM-115,806.67,673.02,-.9,134.55
2,02PMM-115,775.76,629.94,-1.06,146.88
3,02PMM-115,769.48,628.58,-1.85,142.75
4,02PMM-115,757.7,602.51,-1.17,156.36
5,02PMM-115,740.4,576.03,-.94,165.3
6,02PMM-115,733.02,577.14,-1.04,156.91
7,02PMM-115,733.84,603.2,-1.2,131.84
8,02PMM-115,772.76,643.87,-2.32,131.21
9,02PMM-115,783.96,636.95,-1.11,148.11
10,02PMM-115,630.35,573.94,-5.23,61.63
11,02PMM-115,685.43,573.94,-3.25,114.74
12,02PMM-115,709.13,606.61,-6.66,109.17
13,02PMM-115,719.29,617.25,-5.8,107.84
14,02PMM-115,712.58,607.3,-4.86,110.14
15,02PMM-115,732.12,634.55,-5,102.57
16,02PMM-115,822.26,713.48,4.04,104.74
17,02PMM-115,809.5,679.17,3.33,126.99
18,02PMM-115,795.52,730.87,6.66,57.99
19,02PMM-115,817.95,698.36,1.35,118.25
20,02PMM-115,811.39,672.52,1.52,137.36
21,02PMM-115,822.61,698.68,1.75,122.18
22,02PMM-115,835.47,705.85,1.59,128.03
23,02PMM-115,867.7,759.03,1.54,107.13
24,02PMM-115,817.35,699.16,1.76,116.43
1,02PMO-115,1181.33,673.02,80.37,427.94
2,02PMO-115,1176.94,629.94,79.48,467.52
3,02PMO-115,1163.24,628.58,79.53,455.13
4,02PMO-115,1180.03,602.51,79,498.53
5,02PMO-115,1179.19,576.03,76.12,527.04
6,02PMO-115,1151.92,577.14,74.49,500.29
7,02PMO-115,1093.54,603.2,70.04,420.3
8,02PMO-115,1136.09,643.87,73.94,418.27
9,02PMO-115,1162.93,636.95,71.29,454.68
10,02PMO-115,920.31,573.94,44.03,302.34
11,02PMO-115,1183.02,573.94,46.26,562.82
12,02PMO-115,1184.01,606.61,41.89,535.51
13,02PMO-115,1185.8,617.25,39.56,528.99
14,02PMO-115,1186.28,607.3,38.72,540.26
15,02PMO-115,1184.48,634.55,46.85,503.08
16,02PMO-115,1129.7,713.48,81.09,335.13
17,02PMO-115,1158.57,679.17,72.92,406.47
18,02PMO-115,996.03,730.87,79.52,185.64
19,02PMO-115,1149.57,698.36,74.21,377.01
20,02PMO-115,1182.87,672.52,72.27,438.08
21,02PMO-115,1155.51,698.68,67.15,389.68
22,02PMO-115,1185.61,705.85,72.47,407.28
23,02PMO-115,1185.55,759.03,86.73,339.79
24,02PMO-115,1154.98,699.16,86.31,369.51
1,02PNA-115,1172.58,673.02,38.73,460.82
2,02PNA-115,1169.56,629.94,36.55,503.07
3,02PNA-115,1153.73,628.58,36.24,488.91
4,02PNA-115,1174.59,602.51,36.55,535.53
5,02PNA-115,1177.67,576.03,35.48,566.16
6,02PNA-115,1150.22,577.14,35.65,537.43
7,02PNA-115,1091.97,603.2,37.27,451.51
8,02PNA-115,1132.17,643.87,38.96,449.34
9,02PNA-115,1169.3,636.95,39.33,493.02
10,02PNA-115,917.02,573.94,33.59,309.49
11,02PNA-115,1185.79,573.94,35.72,576.13
12,02PNA-115,1188.41,606.61,33.63,548.18
13,02PNA-115,1193.95,617.25,35.2,541.51
14,02PNA-115,1194.94,607.3,34.59,553.04
15,02PNA-115,1185.57,634.55,36,515.03
16,02PNA-115,1118.99,713.48,46.76,358.75
17,02PNA-115,1157.96,679.17,43.97,434.82
18,02PNA-115,979.44,730.87,49.99,198.58
19,02PNA-115,1148.48,698.36,45.13,405
20,02PNA-115,1186.07,672.52,42.94,470.61
21,02PNA-115,1162.61,698.68,45.31,418.62
22,02PNA-115,1190.44,705.85,45.94,438.64
23,02PNA-115,1174.52,759.03,48.45,367.05
24,02PNA-115,1142.12,699.16,44.03,398.93
1,02PNS-115,1091.08,673.02,50.12,367.95
2,02PNS-115,1079.12,629.94,47.49,401.68
3,02PNS-115,1065.55,628.58,46.58,390.39
4,02PNS-115,1075.61,602.51,45.48,427.62
5,02PNS-115,1072.34,576.03,44.24,452.07
6,02PNS-115,1049.45,577.14,43.18,429.13
7,02PNS-115,1004.89,603.2,41.17,360.52
8,02PNS-115,1044.76,643.87,42.1,358.79
9,02PNS-115,1070.31,636.95,43.02,390.34
10,02PNS-115,909.57,573.94,38.57,297.06
11,02PNS-115,1168.68,573.94,41.75,552.99
12,02PNS-115,1172.99,606.61,40.22,526.15
13,02PNS-115,1177.56,617.25,40.56,519.75
14,02PNS-115,1178.88,607.3,40.75,530.83
15,02PNS-115,1175.14,634.55,46.21,494.38
16,02PNS-115,1057.51,713.48,57.13,286.9
17,02PNS-115,1079.93,679.17,52.84,347.92
18,02PNS-115,948.69,730.87,58.93,158.9
19,02PNS-115,1074.44,698.36,52.7,323.38
20,02PNS-115,1097.81,672.52,49.54,375.76
21,02PNS-115,1085.3,698.68,52.37,334.24
22,02PNS-115,1110.77,705.85,54.7,350.22
23,02PNS-115,1112.74,759.03,60.66,293.04
24,02PNS-115,1074.5,699.16,56.84,318.5
1,02POC-115,1200.56,673.02,128.36,399.18
2,02POC-115,1188.37,629.94,122.88,435.55
3,02POC-115,1173.06,628.58,121.68,422.8
4,02POC-115,1183.23,602.51,117.6,463.12
5,02POC-115,1178.51,576.03,112.88,489.61
6,02POC-115,1153.32,577.14,111.42,464.75
7,02POC-115,1107.1,603.2,113.45,390.45
8,02POC-115,1148.09,643.87,115.65,388.57
9,02POC-115,1172.9,636.95,116.87,419.08
10,02POC-115,945.6,573.94,94.68,276.98
11,02POC-115,1188.23,573.94,98.68,515.61
12,02POC-115,1196.87,606.61,99.67,490.59
13,02POC-115,1203.16,617.25,101.3,484.62
14,02POC-115,1202.9,607.3,100.66,494.94
15,02POC-115,1203.03,634.55,107.56,460.91
16,02POC-115,1160.93,713.48,136.4,311.05
17,02POC-115,1183.87,679.17,127.38,377.32
18,02POC-115,1041.51,730.87,138.31,172.33
19,02POC-115,1178.22,698.36,129.64,350.23
20,02POC-115,1205.74,672.52,126.28,406.94
21,02POC-115,1203.94,698.68,143.27,361.98
22,02POC-115,1231.78,705.85,145.96,379.97
23,02POC-115,1234.18,759.03,156.55,318.6
24,02POC-115,1186.63,699.16,141.32,346.15
1,02PON-115,1181.04,673.02,38.87,469.15
2,02PON-115,1179.39,629.94,37.28,512.17
3,02PON-115,1163.32,628.58,36.99,497.75
4,02PON-115,1185.09,602.51,37.36,545.22
5,02PON-115,1189.21,576.03,36.78,576.4
6,02PON-115,1161.03,577.14,36.75,547.15
7,02PON-115,1100.29,603.2,37.42,459.67
8,02PON-115,1140.71,643.87,39.38,457.46
9,02PON-115,1176.43,636.95,40.48,499
10,02PON-115,928.76,573.94,34.99,319.83
11,02PON-115,1206.86,573.94,37.55,595.37
12,02PON-115,1209.02,606.61,35.93,566.48
13,02PON-115,1213.43,617.25,36.59,559.59
14,02PON-115,1215.59,607.3,36.78,571.51
15,02PON-115,1205.63,634.55,38.85,532.22
16,02PON-115,1128.81,713.48,50.15,365.18
17,02PON-115,1168.31,679.17,46.46,442.67
18,02PON-115,985.13,730.87,52.09,202.17
19,02PON-115,1158.34,698.36,47.67,412.32
20,02PON-115,1196.2,672.52,44.56,479.12
21,02PON-115,1171.73,698.68,46.86,426.19
22,02PON-115,1199.27,705.85,46.84,446.58
23,02PON-115,1182.7,759.03,49.99,373.68
24,02PON-115,1151.12,699.16,45.81,406.15
1,02POR-115,1174.57,673.02,36.55,464.99
2,02POR-115,1172.52,629.94,34.96,507.62
3,02POR-115,1156.71,628.58,34.79,493.33
4,02POR-115,1178.25,602.51,35.36,540.38
5,02POR-115,1182.01,576.03,34.69,571.29
6,02POR-115,1154.14,577.14,34.71,542.29
7,02POR-115,1094.34,603.2,35.55,455.59
8,02POR-115,1134.31,643.87,37.03,453.4
9,02POR-115,1170.56,636.95,37.74,495.88
10,02POR-115,922.04,573.94,32.45,315.66
11,02POR-115,1196.5,573.94,34.95,587.61
12,02POR-115,1198.71,606.61,33,559.09
13,02POR-115,1203.37,617.25,33.84,552.29
14,02POR-115,1205.02,607.3,33.66,564.06
15,02POR-115,1195.1,634.55,35.26,525.28
16,02POR-115,1121.7,713.48,46.14,362.08
17,02POR-115,1160.65,679.17,42.72,438.76
18,02POR-115,979.59,730.87,48.33,200.38
19,02POR-115,1150.83,698.36,43.82,408.66
20,02POR-115,1188.55,672.52,41.16,474.87
21,02POR-115,1164.36,698.68,43.27,422.4
22,02POR-115,1191.72,705.85,43.26,442.61
23,02POR-115,1175.49,759.03,46.1,370.37
24,02POR-115,1143.96,699.16,42.26,402.54
1,02POZ-115,1173.84,673.02,73.1,427.72
2,02POZ-115,1169.56,629.94,72.4,467.22
3,02POZ-115,1155.78,628.58,72.52,454.68
4,02POZ-115,1172.69,602.51,72.14,498.04
5,02POZ-115,1172.6,576.03,70.05,526.53
6,02POZ-115,1145.08,577.14,68.13,499.8
7,02POZ-115,1086.93,603.2,63.85,419.88
8,02POZ-115,1129.2,643.87,67.47,417.86
9,02POZ-115,1157.04,636.95,65.67,454.42
10,02POZ-115,916.54,573.94,40.29,302.31
11,02POZ-115,1179.27,573.94,42.57,562.76
12,02POZ-115,1180.3,606.61,38.24,535.45
13,02POZ-115,1182.19,617.25,36.01,528.93
14,02POZ-115,1182.75,607.3,35.24,540.2
15,02POZ-115,1179.86,634.55,42.31,503.01
16,02POZ-115,1122.58,713.48,74.3,334.8
17,02POZ-115,1151.9,679.17,66.66,406.06
18,02POZ-115,989.17,730.87,72.84,185.46
19,02POZ-115,1142.64,698.36,67.64,376.64
20,02POZ-115,1176.32,672.52,66.15,437.65
21,02POZ-115,1149.74,698.68,61.76,389.3
22,02POZ-115,1179.64,705.85,66.71,407.09
23,02POZ-115,1178.84,759.03,79.99,339.82
24,02POZ-115,1148.23,699.16,79.56,369.51
1,02PPG-115,1032.85,673.02,81.02,278.8
2,02PPG-115,1020.1,629.94,85.82,304.33
3,02PPG-115,1009.1,628.58,84.81,295.71
4,02PPG-115,1011.44,602.51,85.03,323.91
5,02PPG-115,999.76,576.03,81.3,342.43
6,02PPG-115,984.65,577.14,82.46,325.05
7,02PPG-115,962.17,603.2,85.91,273.06
8,02PPG-115,986.52,643.87,70.9,271.74
9,02PPG-115,1002.28,636.95,84.61,280.72
10,02PPG-115,832.85,573.94,80.48,178.43
11,02PPG-115,989.94,573.94,83.86,332.15
12,02PPG-115,1008.09,606.61,85.45,316.03
13,02PPG-115,1018.56,617.25,89.13,312.18
14,02PPG-115,1015.74,607.3,89.61,318.84
15,02PPG-115,1014.59,634.55,83.12,296.92
16,02PPG-115,1017.27,713.48,86.89,216.9
17,02PPG-115,1024.45,679.17,82.23,263.04
18,02PPG-115,939.28,730.87,88.27,120.14
19,02PPG-115,1030.9,698.36,87.6,244.95
20,02PPG-115,1028.63,672.52,71.58,284.53
21,02PPG-115,1043.96,698.68,92.18,253.1
22,02PPG-115,1054.54,705.85,83.4,265.29
23,02PPG-115,1066.55,759.03,85.45,222.07
24,02PPG-115,1022.9,699.16,82.4,241.34
1,02PPL-115,1178.53,673.02,35.23,470.28
2,02PPL-115,1177.11,629.94,33.78,513.39
3,02PPL-115,1161.16,628.58,33.64,498.94
4,02PPL-115,1183.27,602.51,34.24,546.52
5,02PPL-115,1187.51,576.03,33.7,577.78
6,02PPL-115,1159.32,577.14,33.72,548.45
7,02PPL-115,1098.38,603.2,34.41,460.77
8,02PPL-115,1138.22,643.87,35.8,458.55
9,02PPL-115,1174.98,636.95,36.58,501.45
10,02PPL-115,924.91,573.94,31.46,319.5
11,02PPL-115,1202.71,573.94,34,594.77
12,02PPL-115,1204.57,606.61,32.05,565.91
13,02PPL-115,1209.04,617.25,32.78,559.02
14,02PPL-115,1210.98,607.3,32.74,570.93
15,02PPL-115,1200.58,634.55,34.34,531.69
16,02PPL-115,1124.78,713.48,45.06,366.24
17,02PPL-115,1164.61,679.17,41.69,443.75
18,02PPL-115,980.6,730.87,47.06,202.66
19,02PPL-115,1154.28,698.36,42.62,413.31
20,02PPL-115,1192.74,672.52,39.95,480.27
21,02PPL-115,1167.9,698.68,42.01,427.21
22,02PPL-115,1195.44,705.85,41.94,447.65
23,02PPL-115,1178.42,759.03,44.81,374.58
24,02PPL-115,1147.42,699.16,41.14,407.12
1,02PPN-115,923.08,673.02,39.41,210.65
2,02PPN-115,905.26,629.94,45.36,229.96
3,02PPN-115,898.5,628.58,46.44,223.48
4,02PPN-115,897.84,602.51,50.55,244.79
5,02PPN-115,883.82,576.03,49.01,258.79
6,02PPN-115,872.78,577.14,49.99,245.65
7,02PPN-115,861.47,603.2,51.93,206.35
8,02PPN-115,886.79,643.87,37.56,205.36
9,02PPN-115,893.65,636.95,46.18,210.52
10,02PPN-115,755.4,573.94,49.49,131.97
11,02PPN-115,871.43,573.94,51.83,245.66
12,02PPN-115,890.87,606.61,50.51,233.74
13,02PPN-115,901.34,617.25,53.2,230.9
14,02PPN-115,897.29,607.3,54.17,235.82
15,02PPN-115,899.09,634.55,44.94,219.61
16,02PPN-115,920.06,713.48,42.73,163.84
17,02PPN-115,919.16,679.17,41.3,198.68
18,02PPN-115,866.98,730.87,45.36,90.75
19,02PPN-115,927.28,698.36,43.81,185.12
20,02PPN-115,919.52,672.52,32.04,214.95
21,02PPN-115,932.35,698.68,42.47,191.2
22,02PPN-115,943.04,705.85,36.82,200.37
23,02PPN-115,965.02,759.03,38.32,167.68
24,02PPN-115,922.58,699.16,41.18,182.24
1,02PPX-115,1677.74,673.02,97.73,906.98
2,02PPX-115,1554.89,629.94,96.03,828.92
3,02PPX-115,1179.22,628.58,95.46,455.18
4,02PPX-115,1195,602.51,93.91,498.59
5,02PPX-115,1192.32,576.03,89.19,527.1
6,02PPX-115,1163.72,577.14,86.23,500.35
7,02PPX-115,1103.81,603.2,80.26,420.35
8,02PPX-115,1145.52,643.87,83.32,418.33
9,02PPX-115,1171.19,636.95,79.64,454.6
10,02PPX-115,924.68,573.94,48.55,302.19
11,02PPX-115,1187.82,573.94,51.34,562.54
12,02PPX-115,1188.5,606.61,46.65,535.24
13,02PPX-115,1189.76,617.25,43.79,528.73
14,02PPX-115,1190.65,607.3,43.35,539.99
15,02PPX-115,1190.29,634.55,52.89,502.85
16,02PPX-115,1141.39,713.48,92.72,335.18
17,02PPX-115,1169.79,679.17,84.11,406.51
18,02PPX-115,1006.78,730.87,90.26,185.66
19,02PPX-115,1160.43,698.36,85.02,377.06
20,02PPX-115,1194.94,672.52,84.29,438.13
21,02PPX-115,1169.68,698.68,81.27,389.73
22,02PPX-115,1679.34,705.85,87.93,885.56
23,02PPX-115,2070.8,759.03,105.41,1206.36
24,02PPX-115,2019.94,699.16,104.42,1216.36
1,02PQS-115,806.21,673.02,-1.23,134.41
2,02PQS-115,775.32,629.94,-1.37,146.74
3,02PQS-115,769.05,628.58,-2.15,142.61
4,02PQS-115,757.28,602.51,-1.44,156.21
5,02PQS-115,739.98,576.03,-1.19,165.14
6,02PQS-115,732.63,577.14,-1.28,156.76
7,02PQS-115,733.46,603.2,-1.46,131.72
8,02PQS-115,772.35,643.87,-2.6,131.08
9,02PQS-115,783.55,636.95,-1.38,147.98
10,02PQS-115,630.22,573.94,-5.53,61.82
11,02PQS-115,685.48,573.94,-3.54,115.08
12,02PQS-115,709.13,606.61,-6.98,109.5
13,02PQS-115,719.26,617.25,-6.15,108.16
14,02PQS-115,712.56,607.3,-5.21,110.47
15,02PQS-115,732.06,634.55,-5.36,102.87
16,02PQS-115,821.77,713.48,3.64,104.64
17,02PQS-115,808.97,679.17,2.93,126.87
18,02PQS-115,794.99,730.87,6.19,57.93
19,02PQS-115,817.42,698.36,.93,118.13
20,02PQS-115,810.88,672.52,1.14,137.22
21,02PQS-115,822.09,698.68,1.35,122.06
22,02PQS-115,834.96,705.85,1.2,127.9
23,02PQS-115,867.18,759.03,1.13,107.02
24,02PQS-115,816.86,699.16,1.38,116.32
1,02PRI-115,804.39,673.02,-2.81,134.18
2,02PRI-115,773.6,629.94,-2.83,146.48
3,02PRI-115,767.38,628.58,-3.56,142.36
4,02PRI-115,755.69,602.51,-2.75,155.94
5,02PRI-115,738.47,576.03,-2.41,164.85
6,02PRI-115,731.18,577.14,-2.45,156.49
7,02PRI-115,732.04,603.2,-2.64,131.49
8,02PRI-115,770.94,643.87,-3.79,130.85
9,02PRI-115,782.17,636.95,-2.51,147.73
10,02PRI-115,629.63,573.94,-6.45,62.14
11,02PRI-115,685.16,573.94,-4.47,115.69
12,02PRI-115,708.71,606.61,-7.98,110.07
13,02PRI-115,718.79,617.25,-7.19,108.74
14,02PRI-115,712.09,607.3,-6.27,111.05
15,02PRI-115,731.5,634.55,-6.47,103.42
16,02PRI-115,820.07,713.48,2.13,104.46
17,02PRI-115,807.25,679.17,1.43,126.65
18,02PRI-115,793.32,730.87,4.61,57.83
19,02PRI-115,815.67,698.36,-.61,117.93
20,02PRI-115,809.26,672.52,-.24,136.98
21,02PRI-115,820.27,698.68,-.26,121.85
22,02PRI-115,832.99,705.85,-.54,127.68
23,02PRI-115,865.02,759.03,-.85,106.84
24,02PRI-115,814.83,699.16,-.45,116.12
1,02PRI-69,804.39,673.02,-2.81,134.18
2,02PRI-69,773.6,629.94,-2.83,146.48
3,02PRI-69,767.38,628.58,-3.56,142.36
4,02PRI-69,755.69,602.51,-2.75,155.94
5,02PRI-69,738.47,576.03,-2.41,164.85
6,02PRI-69,731.18,577.14,-2.45,156.49
7,02PRI-69,732.04,603.2,-2.64,131.49
8,02PRI-69,770.94,643.87,-3.79,130.85
9,02PRI-69,782.17,636.95,-2.51,147.73
10,02PRI-69,629.63,573.94,-6.45,62.14
11,02PRI-69,685.16,573.94,-4.47,115.69
12,02PRI-69,708.71,606.61,-7.98,110.07
13,02PRI-69,718.79,617.25,-7.19,108.74
14,02PRI-69,712.09,607.3,-6.27,111.05
15,02PRI-69,731.5,634.55,-6.47,103.42
16,02PRI-69,820.07,713.48,2.13,104.46
17,02PRI-69,807.25,679.17,1.43,126.65
18,02PRI-69,793.32,730.87,4.61,57.83
19,02PRI-69,815.67,698.36,-.61,117.93
20,02PRI-69,809.26,672.52,-.24,136.98
21,02PRI-69,820.27,698.68,-.26,121.85
22,02PRI-69,832.99,705.85,-.54,127.68
23,02PRI-69,865.02,759.03,-.85,106.84
24,02PRI-69,814.83,699.16,-.45,116.12
1,02PRQ-115,1928.89,673.02,108.63,1147.24
2,02PRQ-115,1746.26,629.94,106.15,1010.16
3,02PRQ-115,1188.95,628.58,105.18,455.19
4,02PRQ-115,1203.84,602.51,102.73,498.6
5,02PRQ-115,1200.43,576.03,97.28,527.12
6,02PRQ-115,1171.22,577.14,93.72,500.36
7,02PRQ-115,1110.73,603.2,87.17,420.36
8,02PRQ-115,1152.2,643.87,89.99,418.34
9,02PRQ-115,1177.93,636.95,86.37,454.61
10,02PRQ-115,929.95,573.94,53.81,302.2
11,02PRQ-115,1192.92,573.94,56.42,562.56
12,02PRQ-115,1194.09,606.61,52.21,535.26
13,02PRQ-115,1195.64,617.25,49.65,528.75
14,02PRQ-115,1196.75,607.3,49.44,540.01
15,02PRQ-115,1197.08,634.55,59.66,502.87
16,02PRQ-115,1148.55,713.48,99.88,335.19
17,02PRQ-115,1177.25,679.17,91.56,406.52
18,02PRQ-115,1015.34,730.87,98.81,185.66
19,02PRQ-115,1168.46,698.36,93.04,377.07
20,02PRQ-115,1204.64,672.52,93.97,438.14
21,02PRQ-115,1183.24,698.68,94.82,389.74
22,02PRQ-115,1933.06,705.85,101.78,1125.43
23,02PRQ-115,2519.88,759.03,119.86,1641
24,02PRQ-115,2457.56,699.16,117.29,1641.1
1,02PRT-69,807.29,673.02,.09,134.18
2,02PRT-69,776.2,629.94,-.23,146.48
3,02PRT-69,769.86,628.58,-1.08,142.36
4,02PRT-69,757.97,602.51,-.48,155.94
5,02PRT-69,740.55,576.03,-.34,164.85
6,02PRT-69,733.16,577.14,-.47,156.49
7,02PRT-69,734.07,603.2,-.61,131.49
8,02PRT-69,773.08,643.87,-1.65,130.85
9,02PRT-69,784.31,636.95,-.37,147.73
10,02PRT-69,632.01,573.94,-4.08,62.14
11,02PRT-69,687.79,573.94,-1.84,115.69
12,02PRT-69,711.65,606.61,-5.04,110.07
13,02PRT-69,721.91,617.25,-4.07,108.74
14,02PRT-69,715.21,607.3,-3.14,111.05
15,02PRT-69,734.7,634.55,-3.27,103.42
16,02PRT-69,823.54,713.48,5.6,104.46
17,02PRT-69,810.59,679.17,4.76,126.65
18,02PRT-69,796.89,730.87,8.19,57.83
19,02PRT-69,818.92,698.36,2.64,117.93
20,02PRT-69,812.15,672.52,2.64,136.98
21,02PRT-69,823.33,698.68,2.79,121.85
22,02PRT-69,836.17,705.85,2.64,127.68
23,02PRT-69,868.58,759.03,2.71,106.84
24,02PRT-69,818.15,699.16,2.87,116.12
1,02PSF-115,1180.87,673.02,39.89,467.95
2,02PSF-115,1179.11,629.94,38.31,510.86
3,02PSF-115,1163.11,628.58,38.05,496.48
4,02PSF-115,1184.72,602.51,38.39,543.82
5,02PSF-115,1188.74,576.03,37.78,574.93
6,02PSF-115,1160.67,577.14,37.78,545.75
7,02PSF-115,1100.12,603.2,38.43,458.49
8,02PSF-115,1140.66,643.87,40.51,456.28
9,02PSF-115,1176.14,636.95,41.56,497.64
10,02PSF-115,929.35,573.94,35.84,319.56
11,02PSF-115,1207.21,573.94,38.39,594.88
12,02PSF-115,1209.43,606.61,36.81,566.01
13,02PSF-115,1213.86,617.25,37.49,559.13
14,02PSF-115,1215.94,607.3,37.6,571.04
15,02PSF-115,1206.03,634.55,39.69,531.79
16,02PSF-115,1128.93,713.48,51.22,364.22
17,02PSF-115,1168.16,679.17,47.43,441.55
18,02PSF-115,985.69,730.87,53.16,201.66
19,02PSF-115,1158.29,698.36,48.67,411.27
20,02PSF-115,1195.79,672.52,45.38,477.9
21,02PSF-115,1171.26,698.68,47.48,425.1
