Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Nacional
Reporte diario
Fecha: 01/Septiembre/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 31/Agosto/2020 15:45:56 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
8,01LAP-230,1141.36,573.41,28.61,539.35
9,01LAP-230,1147.35,576.71,27.33,543.31
10,01LAP-230,1149.18,585.35,30.42,533.4
11,01LAP-230,1141.68,575.6,30.4,535.69
12,01LAP-230,1137.16,577.22,29.98,529.96
13,01LAP-230,1127.43,584.21,29.5,513.72
14,01LAP-230,1151.33,584.5,28.78,538.06
15,01LAP-230,1150.81,582,29.24,539.57
16,01LAP-230,1162.97,592.39,28.77,541.8
17,01LAP-230,1162.28,606.1,28.39,527.8
18,01LAP-230,1139.68,597.51,28.13,514.04
19,01LAP-230,1150.73,583.41,27.55,539.78
20,01LAP-230,1070.25,599.06,31.19,440
21,01LAP-230,1049.21,617.8,31.95,399.46
22,01LAP-230,1136.93,628.64,30.42,477.86
23,01LAP-230,1126.24,623.8,28.97,473.47
24,01LAP-230,1084.57,614.04,27.55,442.98
1,01LAQ-85,868.16,616.06,34,218.1
2,01LAQ-85,889.51,608.75,31.92,248.84
3,01LAQ-85,856.31,593.1,31.93,231.29
4,01LAQ-85,787.3,596.45,31.09,159.76
5,01LAQ-85,743.52,598.4,31.09,114.03
6,01LAQ-85,738.36,595.35,32.02,110.99
7,01LAQ-85,897.99,596.83,33.99,267.17
8,01LAQ-85,939.91,573.41,31.12,335.38
9,01LAQ-85,944.33,576.71,30.19,337.42
10,01LAQ-85,952.03,585.35,34.27,332.41
11,01LAQ-85,943.69,575.6,34.26,333.83
12,01LAQ-85,941.11,577.22,33.63,330.27
13,01LAQ-85,937.62,584.21,33.26,320.15
14,01LAQ-85,952.21,584.5,32.4,335.31
15,01LAQ-85,952.47,582,32.76,337.71
16,01LAQ-85,964.1,592.39,32.6,339.11
17,01LAQ-85,966.14,606.1,31.89,328.15
18,01LAQ-85,948.7,597.51,31.54,319.66
19,01LAQ-85,949.75,583.41,30.69,335.66
20,01LAQ-85,898.46,599.06,34.92,264.49
21,01LAQ-85,893.78,617.8,35.86,240.12
22,01LAQ-85,949.46,628.64,33.57,287.25
23,01LAQ-85,940.41,623.8,32,284.61
24,01LAQ-85,910.89,614.04,30.57,266.28
1,01LAZ-85,889.94,616.06,32.23,241.65
2,01LAZ-85,914.54,608.75,30.09,275.7
3,01LAZ-85,879.47,593.1,30.13,256.25
4,01LAZ-85,802.62,596.45,29.17,177
5,01LAZ-85,753.85,598.4,29.12,126.33
6,01LAZ-85,748.65,595.35,30.33,122.97
7,01LAZ-85,925.35,596.83,32.52,296.01
8,01LAZ-85,971.97,573.41,29.94,368.62
9,01LAZ-85,976.35,576.71,28.91,370.72
10,01LAZ-85,980.88,585.35,32.51,363.01
11,01LAZ-85,972.74,575.6,32.58,364.57
12,01LAZ-85,969.92,577.22,32.03,360.67
13,01LAZ-85,965.45,584.21,31.62,349.62
14,01LAZ-85,981.53,584.5,30.85,366.18
15,01LAZ-85,981.88,582,31.3,368.58
16,01LAZ-85,993.44,592.39,30.94,370.11
17,01LAZ-85,997.3,606.1,30.51,360.69
18,01LAZ-85,979.04,597.51,30.19,351.34
19,01LAZ-85,981.7,583.41,29.37,368.92
20,01LAZ-85,925.53,599.06,33.44,293.04
21,01LAZ-85,917.83,617.8,33.99,266.04
22,01LAZ-85,978.79,628.64,31.89,318.26
23,01LAZ-85,969.28,623.8,30.15,315.33
24,01LAZ-85,937.68,614.04,28.62,295.02
1,01LCD-115,778.8,616.06,19.62,143.12
2,01LCD-115,789.06,608.75,17.03,163.29
3,01LCD-115,766.51,593.1,21.65,151.76
4,01LCD-115,724.19,596.45,22.91,104.83
5,01LCD-115,696.6,598.4,23.37,74.82
6,01LCD-115,691.92,595.35,23.74,72.83
7,01LCD-115,795.33,596.83,23.19,175.31
8,01LCD-115,789.9,573.41,3.62,212.87
9,01LCD-115,791.09,576.71,-.01,214.39
10,01LCD-115,809.7,585.35,12.95,211.4
11,01LCD-115,798.81,575.6,10.91,212.31
12,01LCD-115,790.67,577.22,3.41,210.04
13,01LCD-115,790.56,584.21,2.75,203.6
14,01LCD-115,797.34,584.5,-.4,213.25
15,01LCD-115,794.98,582,.08,212.9
16,01LCD-115,805.76,592.39,-.45,213.81
17,01LCD-115,813.48,606.1,-.98,208.36
18,01LCD-115,800.02,597.51,-.37,202.89
19,01LCD-115,794.78,583.41,-1.67,213.05
20,01LCD-115,788.9,599.06,16.29,173.55
21,01LCD-115,789.4,617.8,14.04,157.56
22,01LCD-115,814.18,628.64,-2.95,188.49
23,01LCD-115,807.83,623.8,-2.73,186.76
24,01LCD-115,790.37,614.04,1.6,174.73
1,01LCP-230,779.03,616.06,20.36,142.6
2,01LCP-230,790.35,608.75,18.91,162.7
3,01LCP-230,766.1,593.1,21.79,151.22
4,01LCP-230,723.95,596.45,23.05,104.45
5,01LCP-230,696.44,598.4,23.48,74.55
6,01LCP-230,691.71,595.35,23.79,72.57
7,01LCP-230,794.84,596.83,23.33,174.68
8,01LCP-230,791.94,573.41,6.32,212.21
9,01LCP-230,793.06,576.71,2.63,213.72
10,01LCP-230,810.83,585.35,14.91,210.57
11,01LCP-230,800.05,575.6,12.98,211.47
12,01LCP-230,792.23,577.22,5.8,209.21
13,01LCP-230,792.12,584.21,5.12,202.8
14,01LCP-230,799.02,584.5,2.12,212.41
15,01LCP-230,796.73,582,2.48,212.25
16,01LCP-230,807.59,592.39,2.05,213.15
17,01LCP-230,815.57,606.1,1.76,207.71
18,01LCP-230,802.16,597.51,2.39,202.26
19,01LCP-230,796.97,583.41,1.18,212.38
20,01LCP-230,789.42,599.06,17.44,172.93
21,01LCP-230,789.83,617.8,15.04,156.99
22,01LCP-230,816.48,628.64,.03,187.81
23,01LCP-230,810.04,623.8,.15,186.09
24,01LCP-230,791.87,614.04,3.73,174.1
1,01LCP-400,773.79,616.06,18.99,138.73
2,01LCP-400,784.88,608.75,17.85,158.29
3,01LCP-400,760.62,593.1,20.4,147.12
4,01LCP-400,719.72,596.45,21.65,101.62
5,01LCP-400,693,598.4,22.07,72.53
6,01LCP-400,688.35,595.35,22.4,70.6
7,01LCP-400,788.74,596.83,21.97,169.94
8,01LCP-400,785.76,573.41,5.76,206.59
9,01LCP-400,786.94,576.71,2.17,208.06
10,01LCP-400,804.28,585.35,14.51,204.41
11,01LCP-400,793.42,575.6,12.53,205.29
12,01LCP-400,785.77,577.22,5.46,203.1
13,01LCP-400,785.94,584.21,4.86,196.87
14,01LCP-400,792.64,584.5,1.95,206.2
15,01LCP-400,790.8,582,2.17,206.63
16,01LCP-400,801.74,592.39,1.84,207.5
17,01LCP-400,809.91,606.1,1.6,202.21
18,01LCP-400,796.51,597.51,2.11,196.9
19,01LCP-400,791.16,583.41,1,206.75
20,01LCP-400,784.08,599.06,16.79,168.24
21,01LCP-400,784.96,617.8,14.42,152.74
22,01LCP-400,811.37,628.64,.01,182.72
23,01LCP-400,804.74,623.8,-.11,181.04
24,01LCP-400,786.33,614.04,2.91,169.38
1,01LCT-85,879.7,616.06,30.14,233.5
2,01LCT-85,903.23,608.75,28.07,266.41
3,01LCT-85,868.97,593.1,28.26,247.61
4,01LCT-85,794.84,596.45,27.36,171.03
5,01LCT-85,747.78,598.4,27.31,122.08
6,01LCT-85,742.46,595.35,28.29,118.82
7,01LCT-85,912.73,596.83,29.87,286.03
8,01LCT-85,957.57,573.41,26.54,357.62
9,01LCT-85,961.94,576.71,25.31,359.92
10,01LCT-85,967.47,585.35,28.76,353.35
11,01LCT-85,959.19,575.6,28.73,354.87
12,01LCT-85,956.49,577.22,28.19,351.08
13,01LCT-85,952.23,584.21,27.71,340.32
14,01LCT-85,967.92,584.5,26.98,356.44
15,01LCT-85,967.94,582,27.39,358.55
16,01LCT-85,979.39,592.39,26.97,360.03
17,01LCT-85,982.38,606.1,26.36,349.92
18,01LCT-85,964.48,597.51,26.12,340.85
19,01LCT-85,966.86,583.41,25.55,357.91
20,01LCT-85,911.86,599.06,29.64,283.16
21,01LCT-85,905.79,617.8,30.92,257.07
22,01LCT-85,964.37,628.64,28.2,307.53
23,01LCT-85,955.12,623.8,26.61,304.7
24,01LCT-85,924.42,614.04,25.3,285.08
1,01LDG-230,836.74,616.06,31.11,189.57
2,01LDG-230,854.19,608.75,29.16,216.28
3,01LDG-230,823.42,593.1,29.3,201.02
4,01LDG-230,763.71,596.45,28.41,138.85
5,01LDG-230,725.88,598.4,28.37,99.11
6,01LDG-230,721.13,595.35,29.32,96.47
7,01LDG-230,860.29,596.83,31.25,232.21
8,01LDG-230,896.05,573.41,28.1,294.54
9,01LDG-230,900.32,576.71,27.03,296.58
10,01LDG-230,904.94,585.35,30.56,289.02
11,01LDG-230,896.4,575.6,30.54,290.26
12,01LDG-230,894.17,577.22,29.79,287.16
13,01LDG-230,891.94,584.21,29.37,278.36
14,01LDG-230,904.53,584.5,28.49,291.55
15,01LDG-230,905.21,582,28.95,294.26
16,01LDG-230,916.49,592.39,28.62,295.47
17,01LDG-230,922.61,606.1,28.34,288.17
18,01LDG-230,906.36,597.51,28.12,280.73
19,01LDG-230,905.56,583.41,27.37,294.78
20,01LDG-230,860.82,599.06,31.88,229.89
21,01LDG-230,858.95,617.8,32.45,208.7
22,01LDG-230,908.29,628.64,29.98,249.67
23,01LDG-230,899.62,623.8,28.45,247.37
24,01LDG-230,872.66,614.04,27.18,231.44
1,01LEC-85,864.76,616.06,33.38,215.31
2,01LEC-85,885.8,608.75,31.39,245.66
3,01LEC-85,852.87,593.1,31.45,228.33
4,01LEC-85,784.79,596.45,30.63,157.71
5,01LEC-85,741.59,598.4,30.62,112.57
6,01LEC-85,736.44,595.35,31.52,109.57
7,01LEC-85,894.04,596.83,33.46,263.75
8,01LEC-85,935.36,573.41,30.6,331.35
9,01LEC-85,939.72,576.71,29.66,333.34
10,01LEC-85,947.78,585.35,33.8,328.63
11,01LEC-85,939.41,575.6,33.78,330.03
12,01LEC-85,936.84,577.22,33.11,326.51
13,01LEC-85,933.45,584.21,32.74,316.5
14,01LEC-85,947.83,584.5,31.84,331.5
15,01LEC-85,948.16,582,32.21,333.95
16,01LEC-85,959.78,592.39,32.06,335.33
17,01LEC-85,961.59,606.1,31.29,324.2
18,01LEC-85,944.23,597.51,30.91,315.81
19,01LEC-85,945.03,583.41,30.01,331.62
20,01LEC-85,894.34,599.06,34.17,261.11
21,01LEC-85,889.76,617.8,34.92,237.05
22,01LEC-85,944.83,628.64,32.61,283.58
23,01LEC-85,935.98,623.8,31.21,280.97
24,01LEC-85,906.9,614.04,29.98,262.88
1,01LER-85,863.42,616.06,22.57,224.79
2,01LER-85,885.73,608.75,20.52,256.47
3,01LER-85,852.33,593.1,20.86,238.37
4,01LER-85,781.06,596.45,19.96,164.65
5,01LER-85,735.9,598.4,19.98,117.52
6,01LER-85,730.8,595.35,21.07,114.39
7,01LER-85,895.42,596.83,23.24,275.36
8,01LER-85,933.68,573.41,19.4,340.88
9,01LER-85,938.37,576.71,18.34,343.31
10,01LER-85,927.11,585.35,23.13,318.62
11,01LER-85,918.74,575.6,23.16,319.98
12,01LER-85,915.48,577.22,21.7,316.56
13,01LER-85,912.31,584.21,21.24,306.86
14,01LER-85,926.03,584.5,20.13,321.4
15,01LER-85,943.36,582,20.48,340.88
16,01LER-85,954.75,592.39,20.07,342.29
17,01LER-85,959.27,606.1,19.62,333.54
18,01LER-85,941.95,597.51,19.54,324.9
19,01LER-85,943.21,583.41,18.65,341.16
20,01LER-85,896.38,599.06,24.73,272.6
21,01LER-85,890.69,617.8,25.41,247.48
22,01LER-85,946.44,628.64,21.75,296.05
23,01LER-85,936.77,623.8,19.64,293.33
24,01LER-85,906.58,614.04,18.1,274.44
1,01LES-115,829.29,616.06,35.95,177.28
2,01LES-115,844.7,608.75,33.69,202.27
3,01LES-115,815.19,593.1,34.1,187.99
4,01LES-115,759.91,596.45,33.61,129.85
5,01LES-115,724.71,598.4,33.62,92.68
6,01LES-115,719.92,595.35,34.36,90.22
7,01LES-115,849.86,596.83,35.87,217.16
8,01LES-115,872.71,573.41,28.5,270.8
9,01LES-115,876.18,576.71,26.75,272.73
10,01LES-115,884.74,585.35,33.79,265.6
11,01LES-115,875.22,575.6,32.89,266.73
12,01LES-115,871.08,577.22,29.98,263.88
13,01LES-115,869.57,584.21,29.57,255.8
14,01LES-115,880.44,584.5,28.03,267.91
15,01LES-115,881.29,582,28.51,270.78
16,01LES-115,892.46,592.39,28.16,271.91
17,01LES-115,899.13,606.1,28.05,264.98
18,01LES-115,883.64,597.51,28.03,258.1
19,01LES-115,881.39,583.41,26.97,271.02
20,01LES-115,849.89,599.06,35.85,214.99
21,01LES-115,850.82,617.8,37.84,195.18
22,01LES-115,894.39,628.64,32.26,233.49
23,01LES-115,885.01,623.8,29.87,231.34
24,01LES-115,858.61,614.04,28.13,216.44
1,01LFG-230,603.36,616.06,16.88,-29.59
2,01LFG-230,590.61,608.75,15.62,-33.76
3,01LFG-230,578.28,593.1,16.56,-31.37
4,01LFG-230,590.15,596.45,15.37,-21.67
5,01LFG-230,598.19,598.4,15.25,-15.47
6,01LFG-230,596.36,595.35,16.07,-15.06
7,01LFG-230,578.29,596.83,17.71,-36.24
8,01LFG-230,579.36,573.41,16.25,-10.29
9,01LFG-230,581.46,576.71,15.1,-10.35
10,01LFG-230,591.54,585.35,16.9,-10.72
11,01LFG-230,582.1,575.6,17.27,-10.77
12,01LFG-230,583.54,577.22,16.97,-10.65
13,01LFG-230,590.06,584.21,16.18,-10.32
14,01LFG-230,589.17,584.5,15.49,-10.81
15,01LFG-230,587.5,582,15.94,-10.45
16,01LFG-230,597.02,592.39,15.11,-10.49
17,01LFG-230,610.09,606.1,14.22,-10.22
18,01LFG-230,602.14,597.51,14.43,-9.79
19,01LFG-230,587.53,583.41,14.43,-10.3
20,01LFG-230,580.08,599.06,16.91,-35.88
21,01LFG-230,601.72,617.8,16.5,-32.57
22,01LFG-230,604.77,628.64,15.1,-38.97
23,01LFG-230,599.37,623.8,14.17,-38.61
24,01LFG-230,591.42,614.04,13.5,-36.12
1,01LOM-85,872.94,616.06,34.82,222.06
2,01LOM-85,894.89,608.75,32.79,253.36
3,01LOM-85,861.39,593.1,32.81,235.48
4,01LOM-85,791.08,596.45,31.98,162.66
5,01LOM-85,746.45,598.4,31.95,116.1
6,01LOM-85,741.25,595.35,32.9,113
7,01LOM-85,903.85,596.83,35.01,272.02
8,01LOM-85,945.92,573.41,31.96,340.55
9,01LOM-85,950.01,576.71,31.07,342.23
10,01LOM-85,956,585.35,35.11,335.53
11,01LOM-85,947.72,575.6,35.16,336.97
12,01LOM-85,945,577.22,34.42,333.37
13,01LOM-85,941.39,584.21,34.03,323.15
14,01LOM-85,956.1,584.5,33.15,338.46
15,01LOM-85,956.76,582,33.54,341.22
16,01LOM-85,968.37,592.39,33.34,342.64
17,01LOM-85,972.12,606.1,32.81,333.21
18,01LOM-85,954.5,597.51,32.42,324.58
19,01LOM-85,955.66,583.41,31.43,340.83
20,01LOM-85,904.35,599.06,36.01,269.29
21,01LOM-85,898.83,617.8,36.55,244.48
22,01LOM-85,955.11,628.64,34,292.47
23,01LOM-85,945.91,623.8,32.33,289.78
24,01LOM-85,916.14,614.04,30.99,271.11
1,01LQX-85,860.41,616.06,34.39,209.95
2,01LQX-85,880.62,608.75,32.33,239.55
3,01LQX-85,848.07,593.1,32.33,222.64
4,01LQX-85,781.75,596.45,31.51,153.79
5,01LQX-85,739.73,598.4,31.56,109.77
6,01LQX-85,734.65,595.35,32.46,106.84
7,01LQX-85,888.56,596.83,34.55,257.19
8,01LQX-85,928.98,573.41,31.84,323.74
9,01LQX-85,933.48,576.71,31.03,325.74
10,01LQX-85,934.88,585.35,34.36,315.17
11,01LQX-85,926.41,575.6,34.29,316.52
12,01LQX-85,923.93,577.22,33.57,313.14
13,01LQX-85,921,584.21,33.25,303.54
14,01LQX-85,934.74,584.5,32.32,317.92
15,01LQX-85,935.08,582,32.72,320.36
16,01LQX-85,946.76,592.39,32.68,321.69
17,01LQX-85,955.65,606.1,32.8,316.75
18,01LQX-85,938.44,597.51,32.37,308.56
19,01LQX-85,938.75,583.41,31.35,324
20,01LQX-85,889.21,599.06,35.55,254.61
21,01LQX-85,885.43,617.8,36.49,231.15
22,01LQX-85,939.37,628.64,34.22,276.52
23,01LQX-85,930.55,623.8,32.77,273.98
24,01LQX-85,901.79,614.04,31.42,256.33
1,01LVE-230,836.38,616.06,32.16,188.15
2,01LVE-230,853.59,608.75,30.17,214.67
3,01LVE-230,822.91,593.1,30.3,199.52
4,01LVE-230,763.68,596.45,29.42,137.82
5,01LVE-230,726.16,598.4,29.39,98.37
6,01LVE-230,721.43,595.35,30.34,95.75
7,01LVE-230,859.63,596.83,32.32,230.48
8,01LVE-230,894.18,573.41,28.91,291.86
9,01LVE-230,898.43,576.71,27.86,293.86
10,01LVE-230,902.6,585.35,31.61,285.64
11,01LVE-230,894.04,575.6,31.59,286.86
12,01LVE-230,891.75,577.22,30.74,283.79
13,01LVE-230,889.62,584.21,30.32,275.1
14,01LVE-230,902.03,584.5,29.4,288.13
15,01LVE-230,903.55,582,29.88,291.67
16,01LVE-230,914.83,592.39,29.56,292.88
17,01LVE-230,920.91,606.1,29.26,285.55
18,01LVE-230,904.71,597.51,29.03,278.17
19,01LVE-230,903.74,583.41,28.24,292.09
20,01LVE-230,860.31,599.06,33.09,228.17
21,01LVE-230,858.61,617.8,33.67,207.15
22,01LVE-230,907.45,628.64,31.01,247.8
23,01LVE-230,898.71,623.8,29.38,245.52
24,01LVE-230,871.81,614.04,28.06,229.71
1,01MAD-230,909.06,616.06,31.8,261.2
2,01MAD-230,936.33,608.75,29.57,298.01
3,01MAD-230,899.63,593.1,29.55,276.98
4,01MAD-230,816.37,596.45,28.6,191.32
5,01MAD-230,763.49,598.4,28.53,136.55
6,01MAD-230,757.93,595.35,29.66,132.92
7,01MAD-230,948.37,596.83,31.59,319.96
8,01MAD-230,1000.49,573.41,29.27,397.81
9,01MAD-230,1005.62,576.71,28.24,400.66
10,01MAD-230,1009.98,585.35,31.65,392.98
11,01MAD-230,1002.03,575.6,31.78,394.66
12,01MAD-230,999.06,577.22,31.39,390.45
13,01MAD-230,993.67,584.21,30.98,378.48
14,01MAD-230,1011.15,584.5,30.25,396.41
15,01MAD-230,1010.57,582,30.66,397.91
16,01MAD-230,1022.25,592.39,30.3,399.56
17,01MAD-230,1025.26,606.1,29.9,389.25
18,01MAD-230,1006.22,597.51,29.56,379.15
19,01MAD-230,1010.39,583.41,28.86,398.13
20,01MAD-230,948.37,599.06,32.57,316.75
21,01MAD-230,938.94,617.8,33.57,287.56
22,01MAD-230,1004.37,628.64,31.73,344
23,01MAD-230,994.69,623.8,30.05,340.84
24,01MAD-230,961.37,614.04,28.44,318.89
1,01MAG-85,951.99,616.06,34.65,301.27
2,01MAG-85,984.87,608.75,32.39,343.74
3,01MAG-85,944.8,593.1,32.22,319.48
4,01MAG-85,848.25,596.45,31.13,220.67
5,01MAG-85,786.95,598.4,31.04,157.51
6,01MAG-85,780.73,595.35,32.07,153.31
7,01MAG-85,999.99,596.83,34.11,369.05
8,01MAG-85,1057.09,573.41,31.45,452.23
9,01MAG-85,1064.33,576.71,30.46,457.16
10,01MAG-85,1067.44,585.35,33.99,448.1
11,01MAG-85,1059.69,575.6,34.07,450.02
12,01MAG-85,1056.08,577.22,33.65,445.21
13,01MAG-85,1049.01,584.21,33.23,431.57
14,01MAG-85,1068.98,584.5,32.47,452.01
15,01MAG-85,1069.14,582,33.03,454.11
16,01MAG-85,1080.98,592.39,32.6,455.99
17,01MAG-85,1080.92,606.1,32.29,442.53
18,01MAG-85,1060.42,597.51,31.89,431.02
19,01MAG-85,1067.07,583.41,31.07,452.6
20,01MAG-85,999.75,599.06,35.34,365.35
21,01MAG-85,985.76,617.8,36.27,331.69
22,01MAG-85,1059.94,628.64,34.51,396.79
23,01MAG-85,1049.79,623.8,32.85,393.14
24,01MAG-85,1013.38,614.04,31.51,367.82
1,01MER-230,926.05,616.06,32.6,277.38
2,01MER-230,955.64,608.75,30.42,316.48
3,01MER-230,917.63,593.1,30.39,294.14
4,01MER-230,829.03,596.45,29.41,203.17
5,01MER-230,772.75,598.4,29.33,145.02
6,01MER-230,766.98,595.35,30.48,141.15
7,01MER-230,969.1,596.83,32.49,339.78
8,01MER-230,1023.48,573.41,30.04,420.03
9,01MER-230,1028.77,576.71,29,423.05
10,01MER-230,1032.76,585.35,32.44,414.97
11,01MER-230,1024.9,575.6,32.55,416.75
12,01MER-230,1021.66,577.22,32.14,412.3
13,01MER-230,1015.61,584.21,31.73,399.67
14,01MER-230,1034.09,584.5,30.99,418.6
15,01MER-230,1033.59,582,31.43,420.16
16,01MER-230,1045.36,592.39,31.07,421.9
17,01MER-230,1047.79,606.1,30.68,411
18,01MER-230,1028.15,597.51,30.32,400.33
19,01MER-230,1033.31,583.41,29.54,420.37
20,01MER-230,968.8,599.06,33.37,336.38
21,01MER-230,957.43,617.8,34.25,305.38
22,01MER-230,1026.32,628.64,32.35,365.32
23,01MER-230,1016.45,623.8,30.68,361.96
24,01MER-230,981.81,614.04,29.12,338.65
1,01MGR-85,975.86,616.06,35.32,324.48
2,01MGR-85,1011.66,608.75,32.71,370.21
3,01MGR-85,969.55,593.1,32.37,344.09
4,01MGR-85,865.3,596.45,31.18,237.67
5,01MGR-85,799.11,598.4,31.07,169.64
6,01MGR-85,792.77,595.35,32.3,165.12
7,01MGR-85,1028.78,596.83,34.49,397.47
8,01MGR-85,1090.68,573.41,32.1,485.17
9,01MGR-85,1097.41,576.71,31.18,489.52
10,01MGR-85,1100.34,585.35,34.78,480.2
11,01MGR-85,1092.88,575.6,35.03,482.26
12,01MGR-85,1089.1,577.22,34.77,477.1
13,01MGR-85,1081.15,584.21,34.46,462.49
14,01MGR-85,1102.6,584.5,33.72,484.39
15,01MGR-85,1102.41,582,34.22,486.19
16,01MGR-85,1114.43,592.39,33.82,488.21
17,01MGR-85,1114.39,606.1,33.52,474.77
18,01MGR-85,1093.08,597.51,33.16,462.41
19,01MGR-85,1101.44,583.41,32.47,485.57
20,01MGR-85,1029.14,599.06,36.6,393.49
21,01MGR-85,1013.11,617.8,38.09,357.23
22,01MGR-85,1092.55,628.64,36.56,427.35
23,01MGR-85,1081.82,623.8,34.6,423.42
24,01MGR-85,1042.74,614.04,32.55,396.15
1,01MIR-115,777.24,616.06,19.71,141.46
2,01MIR-115,786.46,608.75,16.32,161.4
3,01MIR-115,765.19,593.1,22.09,150.01
4,01MIR-115,723.39,596.45,23.32,103.61
5,01MIR-115,696.17,598.4,23.81,73.95
6,01MIR-115,691.54,595.35,24.2,71.99
7,01MIR-115,793.75,596.83,23.64,173.28
8,01MIR-115,786.03,573.41,2.34,210.28
9,01MIR-115,787.26,576.71,-1.23,211.78
10,01MIR-115,806.09,585.35,11.96,208.78
11,01MIR-115,795.17,575.6,9.89,209.68
12,01MIR-115,786.91,577.22,2.25,207.44
13,01MIR-115,786.9,584.21,1.61,201.08
14,01MIR-115,793.46,584.5,-1.65,210.61
15,01MIR-115,791.32,582,-1,210.32
16,01MIR-115,801.96,592.39,-1.65,211.22
17,01MIR-115,809.6,606.1,-2.33,205.83
18,01MIR-115,796.23,597.51,-1.7,200.42
19,01MIR-115,790.81,583.41,-3.05,210.45
20,01MIR-115,786.72,599.06,16.12,171.54
21,01MIR-115,787.63,617.8,14.1,155.74
22,01MIR-115,810.77,628.64,-4.18,186.31
23,01MIR-115,804.4,623.8,-4,184.6
24,01MIR-115,787.34,614.04,.6,172.71
1,01MLP-230,841.72,616.06,32.32,193.33
2,01MLP-230,859.7,608.75,30.38,220.58
3,01MLP-230,828.64,593.1,30.53,205.01
4,01MLP-230,767.71,596.45,29.65,141.61
5,01MLP-230,729.11,598.4,29.63,101.07
6,01MLP-230,724.3,595.35,30.57,98.38
7,01MLP-230,866.18,596.83,32.53,236.82
8,01MLP-230,900.81,573.41,28.86,298.54
9,01MLP-230,905.07,576.71,27.75,300.61
10,01MLP-230,908.58,585.35,31.6,291.63
11,01MLP-230,900.01,575.6,31.54,292.87
12,01MLP-230,897.55,577.22,30.59,289.74
13,01MLP-230,895.24,584.21,30.16,280.87
14,01MLP-230,907.88,584.5,29.22,294.17
15,01MLP-230,910.17,582,29.72,298.45
16,01MLP-230,921.45,592.39,29.37,299.69
17,01MLP-230,927.25,606.1,29.05,292.1
18,01MLP-230,910.9,597.51,28.85,284.55
19,01MLP-230,910.25,583.41,28.06,298.79
20,01MLP-230,866.65,599.06,33.14,234.45
21,01MLP-230,864.28,617.8,33.64,212.85
22,01MLP-230,914.11,628.64,30.84,254.62
23,01MLP-230,905.33,623.8,29.24,252.28
24,01MLP-230,878.06,614.04,27.99,236.04
1,01MOR-230,945.11,616.06,35.1,293.94
2,01MOR-230,977.27,608.75,33.15,335.37
3,01MOR-230,937.92,593.1,33.12,311.71
4,01MOR-230,843.85,596.45,32.1,215.31
5,01MOR-230,784.1,598.4,32.02,153.68
6,01MOR-230,777.86,595.35,32.93,149.58
7,01MOR-230,991.79,596.83,34.9,360.07
8,01MOR-230,1044.96,573.41,31.38,440.18
9,01MOR-230,1050.3,576.71,30.18,443.42
10,01MOR-230,1053.19,585.35,33.49,434.34
11,01MOR-230,1045.23,575.6,33.43,436.2
12,01MOR-230,1041.51,577.22,32.75,431.54
13,01MOR-230,1034.82,584.21,32.3,418.32
14,01MOR-230,1054.09,584.5,31.47,438.13
15,01MOR-230,1054.43,582,32.09,440.34
16,01MOR-230,1066.17,592.39,31.61,442.16
17,01MOR-230,1068.11,606.1,31.28,430.73
18,01MOR-230,1048.15,597.51,31.11,419.53
19,01MOR-230,1054.26,583.41,30.32,440.53
20,01MOR-230,990.76,599.06,35.25,356.46
21,01MOR-230,977.38,617.8,35.96,323.62
22,01MOR-230,1049.67,628.64,33.89,387.14
23,01MOR-230,1039.71,623.8,32.32,383.58
24,01MOR-230,1003.81,614.04,30.9,358.87
1,01MOS-85,885.35,616.06,32.77,236.51
2,01MOS-85,909.3,608.75,30.71,269.85
3,01MOS-85,874.67,593.1,30.77,250.81
4,01MOS-85,799.53,596.45,29.84,173.24
5,01MOS-85,751.85,598.4,29.79,123.65
6,01MOS-85,746.63,595.35,30.93,120.36
7,01MOS-85,919.65,596.83,33.1,289.72
8,01MOS-85,964.83,573.41,30.27,361.15
9,01MOS-85,969.04,576.71,29.28,363.04
10,01MOS-85,973.66,585.35,33.01,355.29
11,01MOS-85,965.47,575.6,33.06,356.81
12,01MOS-85,962.65,577.22,32.42,353
13,01MOS-85,958.43,584.21,32.03,342.19
14,01MOS-85,974.09,584.5,31.2,358.4
15,01MOS-85,974.65,582,31.66,360.99
16,01MOS-85,986.18,592.39,31.3,362.48
17,01MOS-85,990.33,606.1,30.86,353.37
18,01MOS-85,972.26,597.51,30.54,344.21
19,01MOS-85,974.5,583.41,29.66,361.44
20,01MOS-85,919.87,599.06,34,286.82
21,01MOS-85,912.6,617.8,34.41,260.39
22,01MOS-85,972.25,628.64,32.11,311.5
23,01MOS-85,962.85,623.8,30.41,308.63
24,01MOS-85,931.77,614.04,28.97,288.76
1,01MTI-115,829.16,616.06,35.52,177.58
2,01MTI-115,844.6,608.75,33.25,202.61
3,01MTI-115,815.07,593.1,33.66,188.31
4,01MTI-115,759.67,596.45,33.14,130.07
5,01MTI-115,724.38,598.4,33.14,92.84
