Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Nacional
Reporte diario
Fecha: 05/Septiembre/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 04/Septiembre/2020 15:07:09 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
13,03SRQ-115,600.73,590.72,5.71,4.3
14,03SRQ-115,576.25,562.13,6.6,7.53
15,03SRQ-115,560.52,545.56,5.33,9.63
16,03SRQ-115,576.49,561.97,5.72,8.8
17,03SRQ-115,620.09,612.5,6.63,.96
18,03SRQ-115,587.97,579.78,6.5,1.68
19,03SRQ-115,611.51,602.86,8.65,0
20,03SRQ-115,626.83,616.2,10.63,0
21,03SRQ-115,686.99,673.37,13.63,0
22,03SRQ-115,680.05,668.14,11.91,0
23,03SRQ-115,658.61,644.58,14.03,0
24,03SRQ-115,638.31,625.86,12.44,0
1,03SSU-115,657.92,655.48,2.45,0
2,03SSU-115,652.35,649.88,2.47,0
3,03SSU-115,625.87,624.06,1.81,0
4,03SSU-115,620.23,618.42,1.81,0
5,03SSU-115,609.07,604.51,4.57,0
6,03SSU-115,605.34,603.97,1.38,0
7,03SSU-115,639.96,636.64,3.33,0
8,03SSU-115,629.73,627.85,1.88,0
9,03SSU-115,584.07,584.34,-.28,0
10,03SSU-115,562.97,563.6,-1.78,1.15
11,03SSU-115,550.31,544.97,-3.05,8.39
12,03SSU-115,552.57,545.44,-2.78,9.91
13,03SSU-115,590.78,590.72,-3.71,3.78
14,03SSU-115,566.47,562.13,-2.27,6.61
15,03SSU-115,551.59,545.56,-2.43,8.46
16,03SSU-115,567.87,561.97,-1.85,7.74
17,03SSU-115,611.7,612.5,-1.64,.84
18,03SSU-115,580.05,579.78,-1.21,1.48
19,03SSU-115,602.85,602.86,-.01,0
20,03SSU-115,616.76,616.2,.55,0
21,03SSU-115,674.68,673.37,1.31,0
22,03SSU-115,668,668.14,-.14,0
23,03SSU-115,646.72,644.58,2.14,0
24,03SSU-115,627.98,625.86,2.12,0
1,03STE-115,680.43,655.48,24.95,0
2,03STE-115,672.92,649.88,23.03,0
3,03STE-115,644.17,624.06,20.1,0
4,03STE-115,636.81,618.42,18.39,0
5,03STE-115,626.55,604.51,22.05,0
6,03STE-115,621.4,603.97,17.43,0
7,03STE-115,658.59,636.64,21.95,0
8,03STE-115,648.25,627.85,20.4,0
9,03STE-115,601.04,584.34,16.69,0
10,03STE-115,575.82,563.6,10.63,1.59
11,03STE-115,563.24,544.97,6.71,11.56
12,03STE-115,566.13,545.44,7.03,13.66
13,03STE-115,601.73,590.72,5.81,5.21
14,03STE-115,579.08,562.13,7.84,9.12
15,03STE-115,564.4,545.56,7.18,11.66
16,03STE-115,580.32,561.97,7.73,10.61
17,03STE-115,622.62,612.5,8.96,1.16
18,03STE-115,590.38,579.78,8.56,2.03
19,03STE-115,615.73,602.86,12.86,0
20,03STE-115,633.47,616.2,17.27,0
21,03STE-115,695.97,673.37,22.6,0
22,03STE-115,690.06,668.14,21.92,0
23,03STE-115,668.46,644.58,23.88,0
24,03STE-115,645.54,625.86,19.67,0
1,03STF-115,652.43,655.48,-3.04,0
2,03STF-115,645.92,649.88,-3.97,0
3,03STF-115,621.04,624.06,-3.02,0
4,03STF-115,614.3,618.42,-4.11,0
5,03STF-115,600.74,604.51,-3.76,0
6,03STF-115,599.98,603.97,-3.99,0
7,03STF-115,631.51,636.64,-5.13,0
8,03STF-115,623.23,627.85,-4.63,0
9,03STF-115,579.51,584.34,-4.83,0
10,03STF-115,557.99,563.6,-6.55,.94
11,03STF-115,544.85,544.97,-6.97,6.85
12,03STF-115,546.62,545.44,-6.91,8.1
13,03STF-115,586.2,590.72,-7.61,3.09
14,03STF-115,560.93,562.13,-6.6,5.4
15,03STF-115,545.33,545.56,-7.14,6.91
16,03STF-115,560.33,561.97,-7.77,6.13
17,03STF-115,603.99,612.5,-9.18,.67
18,03STF-115,572.36,579.78,-8.6,1.17
19,03STF-115,594.67,602.86,-8.19,0
20,03STF-115,610.29,616.2,-5.91,0
21,03STF-115,667.7,673.37,-5.67,0
22,03STF-115,662.36,668.14,-5.79,0
23,03STF-115,638.17,644.58,-6.41,0
24,03STF-115,619.33,625.86,-6.53,0
1,03STG-115,668.06,655.48,12.58,0
2,03STG-115,662.83,649.88,12.94,0
3,03STG-115,635.84,624.06,11.78,0
4,03STG-115,630.79,618.42,12.37,0
5,03STG-115,621.28,604.51,16.78,0
6,03STG-115,615.93,603.97,11.96,0
7,03STG-115,652.9,636.64,16.26,0
8,03STG-115,643.98,627.85,16.13,0
9,03STG-115,596.72,584.34,12.38,0
10,03STG-115,581.15,563.6,15.06,2.48
11,03STG-115,577.12,544.97,14.04,18.12
12,03STG-115,581.74,545.44,14.89,21.41
13,03STG-115,614.45,590.72,15.57,8.16
14,03STG-115,592.59,562.13,16.18,14.29
15,03STG-115,578.08,545.56,14.24,18.28
16,03STG-115,594.22,561.97,15.7,16.55
17,03STG-115,630.89,612.5,16.59,1.8
18,03STG-115,599.67,579.78,16.73,3.16
19,03STG-115,620.81,602.86,17.94,0
20,03STG-115,632.74,616.2,16.54,0
21,03STG-115,693.71,673.37,20.35,0
22,03STG-115,685.99,668.14,17.85,0
23,03STG-115,663.32,644.58,18.74,0
24,03STG-115,644.33,625.86,18.47,0
1,03STI-115,673.34,655.48,17.87,0
2,03STI-115,667.59,649.88,17.71,0
3,03STI-115,640.28,624.06,16.22,0
4,03STI-115,635.13,618.42,16.71,0
5,03STI-115,626.22,604.51,21.72,0
6,03STI-115,620.27,603.97,16.3,0
7,03STI-115,658.04,636.64,21.4,0
8,03STI-115,649.31,627.85,21.46,0
9,03STI-115,601.62,584.34,17.28,0
10,03STI-115,586.1,563.6,20.06,2.43
11,03STI-115,581.47,544.97,18.75,17.75
12,03STI-115,586.22,545.44,19.81,20.98
13,03STI-115,619.77,590.72,21.06,8
14,03STI-115,597.99,562.13,21.87,14
15,03STI-115,583.46,545.56,20,17.91
16,03STI-115,600.25,561.97,21.79,16.49
17,03STI-115,637.35,612.5,23.05,1.79
18,03STI-115,605.78,579.78,22.85,3.15
19,03STI-115,627.36,602.86,24.5,0
20,03STI-115,638.79,616.2,22.59,0
21,03STI-115,701.5,673.37,28.14,0
22,03STI-115,694.25,668.14,26.1,0
23,03STI-115,671.29,644.58,26.71,0
24,03STI-115,651.59,625.86,25.72,0
1,03STO-69,666.18,655.48,10.7,0
2,03STO-69,662.87,649.88,12.99,0
3,03STO-69,635.84,624.06,11.78,0
4,03STO-69,629.46,618.42,11.04,0
5,03STO-69,622.27,604.51,17.77,0
6,03STO-69,612.84,603.97,8.87,0
7,03STO-69,652.38,636.64,15.74,0
8,03STO-69,639.64,627.85,11.79,0
9,03STO-69,590.5,584.34,6.16,0
10,03STO-69,567.96,563.6,2.29,2.08
11,03STO-69,559.22,544.97,-.87,15.12
12,03STO-69,563.31,545.44,.01,17.87
13,03STO-69,596.35,590.72,-1.18,6.81
14,03STO-69,575.93,562.13,1.89,11.92
15,03STO-69,561.99,545.56,1.18,15.25
16,03STO-69,578.86,561.97,2.81,14.08
17,03STO-69,618.7,612.5,4.67,1.53
18,03STO-69,588.21,579.78,5.74,2.69
19,03STO-69,611.73,602.86,8.87,0
20,03STO-69,626.52,616.2,10.32,0
21,03STO-69,683.46,673.37,10.09,0
22,03STO-69,673.09,668.14,4.94,0
23,03STO-69,656.94,644.58,12.36,0
24,03STO-69,637.83,625.86,11.97,0
1,03SUN-115,669.2,655.48,13.73,0
2,03SUN-115,664.16,649.88,14.27,0
3,03SUN-115,637.26,624.06,13.2,0
4,03SUN-115,632.34,618.42,13.92,0
5,03SUN-115,623.58,604.51,19.08,0
6,03SUN-115,617.36,603.97,13.4,0
7,03SUN-115,654.61,636.64,17.98,0
8,03SUN-115,645.33,627.85,17.47,0
9,03SUN-115,597.27,584.34,12.93,0
10,03SUN-115,581.73,563.6,15.67,2.46
11,03SUN-115,577.23,544.97,14.31,17.96
12,03SUN-115,581.86,545.44,15.21,21.21
13,03SUN-115,614.58,590.72,15.78,8.09
14,03SUN-115,593.05,562.13,16.77,14.16
15,03SUN-115,578.57,545.56,14.9,18.11
16,03SUN-115,595.12,561.97,16.61,16.53
17,03SUN-115,631.83,612.5,17.53,1.8
18,03SUN-115,600.69,579.78,17.75,3.16
19,03SUN-115,622.13,602.86,19.27,0
20,03SUN-115,633.74,616.2,17.54,0
21,03SUN-115,694.89,673.37,21.52,0
22,03SUN-115,687.08,668.14,18.94,0
23,03SUN-115,665.05,644.58,20.47,0
24,03SUN-115,646.5,625.86,20.63,0
1,03SVT-115,663.8,655.48,8.33,0
2,03SVT-115,657.39,649.88,7.51,0
3,03SVT-115,630.63,624.06,6.57,0
4,03SVT-115,624.68,618.42,6.26,0
5,03SVT-115,612.8,604.51,8.29,0
6,03SVT-115,610.34,603.97,6.37,0
7,03SVT-115,645.73,636.64,9.09,0
8,03SVT-115,637.04,627.85,9.18,0
9,03SVT-115,591.81,584.34,7.47,0
10,03SVT-115,573.59,563.6,8.34,1.65
11,03SVT-115,565.05,544.97,8.03,12.06
12,03SVT-115,567.96,545.44,8.27,14.25
13,03SVT-115,604.64,590.72,8.49,5.43
14,03SVT-115,580.56,562.13,8.93,9.51
15,03SVT-115,565.67,545.56,7.95,12.16
16,03SVT-115,581.19,561.97,8.38,10.84
17,03SVT-115,622.56,612.5,8.88,1.18
18,03SVT-115,590.55,579.78,8.7,2.07
19,03SVT-115,611.84,602.86,8.98,0
20,03SVT-115,624.79,616.2,8.58,0
21,03SVT-115,685.16,673.37,11.79,0
22,03SVT-115,678.63,668.14,10.49,0
23,03SVT-115,655.03,644.58,10.45,0
24,03SVT-115,634.71,625.86,8.85,0
1,03SYL-115,662.6,655.48,7.13,0
2,03SYL-115,659.14,649.88,9.26,0
3,03SYL-115,632.55,624.06,8.49,0
4,03SYL-115,627.04,618.42,8.63,0
5,03SYL-115,619.16,604.51,14.65,0
6,03SYL-115,609.88,603.97,5.92,0
7,03SYL-115,649.93,636.64,13.29,0
8,03SYL-115,636.77,627.85,8.91,0
9,03SYL-115,588.96,584.34,4.62,0
10,03SYL-115,567.75,563.6,1.98,2.17
11,03SYL-115,559.65,544.97,-1.09,15.78
12,03SYL-115,563.96,545.44,-.12,18.64
13,03SYL-115,596.5,590.72,-1.33,7.11
14,03SYL-115,575.85,562.13,1.29,12.44
15,03SYL-115,561.94,545.56,.47,15.91
16,03SYL-115,578.52,561.97,1.83,14.72
17,03SYL-115,617.32,612.5,3.21,1.6
18,03SYL-115,586.89,579.78,4.3,2.81
19,03SYL-115,609.34,602.86,6.48,0
20,03SYL-115,623.68,616.2,7.48,0
21,03SYL-115,680.52,673.37,7.15,0
22,03SYL-115,670.14,668.14,1.99,0
23,03SYL-115,653.57,644.58,8.99,0
24,03SYL-115,635.13,625.86,9.27,0
1,03TAG-115,663.42,655.48,7.95,0
2,03TAG-115,657.06,649.88,7.18,0
3,03TAG-115,629.54,624.06,5.48,0
4,03TAG-115,622.58,618.42,4.16,0
5,03TAG-115,612.64,604.51,8.13,0
6,03TAG-115,607.11,603.97,3.14,0
7,03TAG-115,642.51,636.64,5.88,0
8,03TAG-115,630.84,627.85,2.98,0
9,03TAG-115,583.02,584.34,-1.32,0
10,03TAG-115,557.62,563.6,-7.58,1.59
11,03TAG-115,545.26,544.97,-11.3,11.59
12,03TAG-115,548.14,545.44,-11,13.7
13,03TAG-115,582.46,590.72,-13.48,5.22
14,03TAG-115,561.19,562.13,-10.08,9.14
15,03TAG-115,547.39,545.56,-9.86,11.69
16,03TAG-115,563.16,561.97,-9.45,10.64
17,03TAG-115,604.14,612.5,-9.52,1.16
18,03TAG-115,573.32,579.78,-8.5,2.04
19,03TAG-115,598.13,602.86,-4.73,0
20,03TAG-115,615.74,616.2,-.47,0
21,03TAG-115,675.42,673.37,2.05,0
22,03TAG-115,668.45,668.14,.3,0
23,03TAG-115,648.63,644.58,4.05,0
24,03TAG-115,628.44,625.86,2.58,0
1,03TAH-115,670.33,655.48,14.86,0
2,03TAH-115,666.32,649.88,16.44,0
3,03TAH-115,639.61,624.06,15.54,0
4,03TAH-115,634.61,618.42,16.19,0
5,03TAH-115,626.54,604.51,22.03,0
6,03TAH-115,619.09,603.97,15.12,0
7,03TAH-115,657.52,636.64,20.88,0
8,03TAH-115,647.42,627.85,19.57,0
9,03TAH-115,598.87,584.34,14.53,0
10,03TAH-115,581.46,563.6,15.57,2.29
11,03TAH-115,574.84,544.97,13.21,16.66
12,03TAH-115,578.89,545.44,13.77,19.69
13,03TAH-115,612.11,590.72,13.89,7.51
14,03TAH-115,590.16,562.13,14.9,13.14
15,03TAH-115,575.29,545.56,12.93,16.81
16,03TAH-115,592,561.97,14.46,15.56
17,03TAH-115,629.87,612.5,15.67,1.69
18,03TAH-115,598.86,579.78,16.11,2.97
19,03TAH-115,620.9,602.86,18.04,0
20,03TAH-115,632.71,616.2,16.51,0
21,03TAH-115,692,673.37,18.63,0
22,03TAH-115,683.51,668.14,15.37,0
23,03TAH-115,663.85,644.58,19.27,0
24,03TAH-115,646.23,625.86,20.36,0
1,03TAP-115,641.72,655.48,-13.76,0
2,03TAP-115,637.9,649.88,-11.98,0
3,03TAP-115,612.93,624.06,-11.13,0
4,03TAP-115,609.6,618.42,-8.82,0
5,03TAP-115,600.58,604.51,-3.93,0
6,03TAP-115,591.65,603.97,-12.32,0
7,03TAP-115,630.58,636.64,-6.06,0
8,03TAP-115,614.54,627.85,-13.31,0
9,03TAP-115,567.09,584.34,-17.26,0
10,03TAP-115,547.25,563.6,-18.63,2.28
11,03TAP-115,540.76,544.97,-20.81,16.61
12,03TAP-115,545.02,545.44,-20.03,19.62
13,03TAP-115,575.4,590.72,-22.8,7.48
14,03TAP-115,556.39,562.13,-18.83,13.09
15,03TAP-115,543.38,545.56,-18.93,16.75
16,03TAP-115,559.69,561.97,-17.8,15.52
17,03TAP-115,595.9,612.5,-18.29,1.69
18,03TAP-115,566.85,579.78,-15.9,2.97
19,03TAP-115,588.3,602.86,-14.57,0
20,03TAP-115,601.46,616.2,-14.75,0
21,03TAP-115,655.52,673.37,-17.85,0
22,03TAP-115,646.26,668.14,-21.88,0
23,03TAP-115,630.59,644.58,-13.99,0
24,03TAP-115,614.01,625.86,-11.86,0
1,03TAR-69,670.78,655.48,15.31,0
2,03TAR-69,664.65,649.88,14.77,0
3,03TAR-69,637.17,624.06,13.11,0
4,03TAR-69,631.72,618.42,13.3,0
5,03TAR-69,622.13,604.51,17.63,0
6,03TAR-69,616.52,603.97,12.55,0
7,03TAR-69,654.53,636.64,17.89,0
8,03TAR-69,645.42,627.85,17.56,0
9,03TAR-69,598.25,584.34,13.91,0
10,03TAR-69,580.55,563.6,14.46,2.49
11,03TAR-69,576.23,544.97,13.11,18.16
12,03TAR-69,581.04,545.44,14.15,21.45
13,03TAR-69,613.79,590.72,14.89,8.18
14,03TAR-69,592.61,562.13,16.17,14.31
15,03TAR-69,578.87,545.56,15,18.31
16,03TAR-69,595.47,561.97,16.57,16.93
17,03TAR-69,632.34,612.5,18,1.84
18,03TAR-69,600.71,579.78,17.7,3.23
19,03TAR-69,622.21,602.86,19.35,0
20,03TAR-69,634.88,616.2,18.67,0
21,03TAR-69,696.71,673.37,23.34,0
22,03TAR-69,689.43,668.14,21.29,0
23,03TAR-69,666.75,644.58,22.17,0
24,03TAR-69,646.25,625.86,20.38,0
1,03TAY-115,671.94,655.48,16.46,0
2,03TAY-115,665.01,649.88,15.13,0
3,03TAY-115,636.85,624.06,12.79,0
4,03TAY-115,629.72,618.42,11.31,0
5,03TAY-115,619.63,604.51,15.13,0
6,03TAY-115,614.35,603.97,10.38,0
7,03TAY-115,650.65,636.64,14.01,0
8,03TAY-115,639.68,627.85,11.83,0
9,03TAY-115,592.23,584.34,7.89,0
10,03TAY-115,566.98,563.6,1.79,1.59
11,03TAY-115,554.49,544.97,-2.04,11.56
12,03TAY-115,557.38,545.44,-1.72,13.66
13,03TAY-115,592.33,590.72,-3.59,5.21
14,03TAY-115,570.36,562.13,-.88,9.12
15,03TAY-115,556.1,545.56,-1.12,11.66
16,03TAY-115,571.94,561.97,-.64,10.61
17,03TAY-115,613.65,612.5,-.01,1.16
18,03TAY-115,582.14,579.78,.33,2.03
19,03TAY-115,607.28,602.86,4.42,0
20,03TAY-115,624.96,616.2,8.75,0
21,03TAY-115,686.16,673.37,12.79,0
22,03TAY-115,679.68,668.14,11.54,0
23,03TAY-115,658.94,644.58,14.36,0
24,03TAY-115,637.16,625.86,11.3,0
1,03TAZ-115,660.1,655.48,4.63,0
2,03TAZ-115,656.44,649.88,6.56,0
3,03TAZ-115,630.03,624.06,5.97,0
4,03TAZ-115,624.82,618.42,6.4,0
5,03TAZ-115,616.75,604.51,12.24,0
6,03TAZ-115,607.48,603.97,3.52,0
7,03TAZ-115,647.64,636.64,11,0
8,03TAZ-115,634.01,627.85,6.16,0
9,03TAZ-115,586.25,584.34,1.9,0
10,03TAZ-115,565.06,563.6,-.72,2.18
11,03TAZ-115,557.18,544.97,-3.68,15.9
12,03TAZ-115,561.55,545.44,-2.67,18.78
13,03TAZ-115,593.73,590.72,-4.15,7.16
14,03TAZ-115,573.19,562.13,-1.47,12.53
15,03TAZ-115,559.31,545.56,-2.28,16.03
16,03TAZ-115,575.96,561.97,-.85,14.83
17,03TAZ-115,614.69,612.5,.57,1.62
18,03TAZ-115,584.32,579.78,1.7,2.84
19,03TAZ-115,606.46,602.86,3.59,0
20,03TAZ-115,620.52,616.2,4.32,0
21,03TAZ-115,677,673.37,3.64,0
22,03TAZ-115,666.78,668.14,-1.37,0
23,03TAZ-115,650.24,644.58,5.66,0
24,03TAZ-115,632.23,625.86,6.37,0
1,03TBK-115,660.92,655.48,5.45,0
2,03TBK-115,661.92,649.88,12.04,0
3,03TBK-115,635.9,624.06,11.84,0
4,03TBK-115,625.92,618.42,7.51,0
5,03TBK-115,627.88,604.51,23.38,0
6,03TBK-115,609.8,603.97,5.83,0
7,03TBK-115,655.55,636.64,18.92,0
8,03TBK-115,640.83,627.85,12.98,0
9,03TBK-115,589.02,584.34,4.68,0
10,03TBK-115,559.03,563.6,-6.59,2.03
11,03TBK-115,547.9,544.97,-11.82,14.75
12,03TBK-115,553.06,545.44,-9.8,17.42
13,03TBK-115,584.94,590.72,-12.42,6.64
14,03TBK-115,569.45,562.13,-4.3,11.63
15,03TBK-115,557.19,545.56,-3.24,14.87
16,03TBK-115,575.48,561.97,-.18,13.69
17,03TBK-115,617.1,612.5,3.11,1.49
18,03TBK-115,587.78,579.78,5.38,2.62
19,03TBK-115,612.64,602.86,9.78,0
20,03TBK-115,629.41,616.2,13.2,0
21,03TBK-115,680.72,673.37,7.35,0
22,03TBK-115,673.41,668.14,5.26,0
23,03TBK-115,656.94,644.58,12.36,0
24,03TBK-115,638.57,625.86,12.7,0
1,03TCN-115,667.84,655.48,12.36,0
2,03TCN-115,661.56,649.88,11.68,0
3,03TCN-115,634.04,624.06,9.97,0
4,03TCN-115,627.08,618.42,8.66,0
5,03TCN-115,617.11,604.51,12.6,0
6,03TCN-115,611.54,603.97,7.58,0
7,03TCN-115,647.43,636.64,10.79,0
8,03TCN-115,635.8,627.85,7.95,0
9,03TCN-115,587.81,584.34,3.47,0
10,03TCN-115,562.43,563.6,-2.77,1.6
11,03TCN-115,550.02,544.97,-6.56,11.61
12,03TCN-115,552.7,545.44,-6.46,13.72
13,03TCN-115,587.6,590.72,-8.34,5.23
14,03TCN-115,566.37,562.13,-4.91,9.15
15,03TCN-115,552.24,545.56,-5.03,11.71
16,03TCN-115,568.07,561.97,-4.56,10.66
17,03TCN-115,609.6,612.5,-4.07,1.16
18,03TCN-115,578.82,579.78,-3.01,2.04
19,03TCN-115,603.57,602.86,.7,0
20,03TCN-115,621.29,616.2,5.09,0
21,03TCN-115,681.68,673.37,8.31,0
22,03TCN-115,674.66,668.14,6.52,0
23,03TCN-115,654.58,644.58,10,0
24,03TCN-115,633.84,625.86,7.97,0
1,03TCS-115,663.14,655.48,7.67,0
2,03TCS-115,657.7,649.88,7.82,0
3,03TCS-115,631.6,624.06,7.54,0
4,03TCS-115,627.63,618.42,9.22,0
5,03TCS-115,618.67,604.51,14.16,0
6,03TCS-115,609.51,603.97,5.54,0
7,03TCS-115,649.84,636.64,13.2,0
8,03TCS-115,635.03,627.85,7.18,0
9,03TCS-115,586.01,584.34,1.67,0
10,03TCS-115,565.77,563.6,-.08,2.25
11,03TCS-115,558.96,544.97,-2.4,16.4
12,03TCS-115,563.06,545.44,-1.75,19.37
13,03TCS-115,595.36,590.72,-2.74,7.39
14,03TCS-115,575.51,562.13,.46,12.93
15,03TCS-115,561.32,545.56,-.78,16.54
16,03TCS-115,578.07,561.97,.78,15.32
17,03TCS-115,616.55,612.5,2.39,1.67
18,03TCS-115,586.7,579.78,3.99,2.93
19,03TCS-115,609.47,602.86,6.6,0
20,03TCS-115,623.65,616.2,7.44,0
21,03TCS-115,681.35,673.37,7.99,0
22,03TCS-115,674.14,668.14,6,0
23,03TCS-115,657.13,644.58,12.55,0
24,03TCS-115,636.97,625.86,11.11,0
1,03TCT-115,667.22,655.48,11.75,0
2,03TCT-115,662.5,649.88,12.62,0
3,03TCT-115,635.78,624.06,11.72,0
4,03TCT-115,630.14,618.42,11.72,0
5,03TCT-115,623.18,604.51,18.68,0
6,03TCT-115,613.99,603.97,10.02,0
7,03TCT-115,654.79,636.64,18.16,0
8,03TCT-115,642.68,627.85,14.83,0
9,03TCT-115,593.07,584.34,8.73,0
10,03TCT-115,571.29,563.6,5.53,2.17
11,03TCT-115,563.49,544.97,2.74,15.78
12,03TCT-115,567.27,545.44,3.18,18.65
13,03TCT-115,599.77,590.72,1.95,7.11
14,03TCT-115,579.37,562.13,4.81,12.44
15,03TCT-115,564.91,545.56,3.44,15.92
16,03TCT-115,581.74,561.97,5.04,14.72
17,03TCT-115,621.45,612.5,7.34,1.6
18,03TCT-115,591.48,579.78,8.89,2.81
19,03TCT-115,615.29,602.86,12.42,0
20,03TCT-115,629.8,616.2,13.59,0
21,03TCT-115,689.68,673.37,16.32,0
22,03TCT-115,682.88,668.14,14.74,0
23,03TCT-115,665.89,644.58,21.31,0
24,03TCT-115,643.58,625.86,17.71,0
1,03TCZ-115,657.42,655.48,1.94,0
2,03TCZ-115,651.96,649.88,2.07,0
3,03TCZ-115,646.41,624.06,22.35,0
4,03TCZ-115,634.9,618.42,16.48,0
5,03TCZ-115,623.82,604.51,19.32,0
6,03TCZ-115,627.15,603.97,23.19,0
7,03TCZ-115,645.6,636.64,8.96,0
8,03TCZ-115,642.53,627.85,14.67,0
9,03TCZ-115,611.75,584.34,27.4,0
10,03TCZ-115,594.58,563.6,29.99,.99
11,03TCZ-115,581.93,544.97,29.74,7.23
12,03TCZ-115,582.74,545.44,28.76,8.55
13,03TCZ-115,624.56,590.72,30.59,3.26
14,03TCZ-115,595.3,562.13,27.47,5.7
15,03TCZ-115,579.9,545.56,27.04,7.3
16,03TCZ-115,596.13,561.97,27.91,6.24
17,03TCZ-115,637.25,612.5,24.07,.68
18,03TCZ-115,609.07,579.78,28.1,1.19
19,03TCZ-115,630.2,602.86,27.34,0
20,03TCZ-115,638.92,616.2,22.72,0
21,03TCZ-115,684.88,673.37,11.51,0
22,03TCZ-115,680.31,668.14,12.17,0
23,03TCZ-115,651.35,644.58,6.77,0
24,03TCZ-115,638.82,625.86,12.96,0
1,03TDC-115,662.71,655.48,7.23,0
2,03TDC-115,656.67,649.88,6.79,0
3,03TDC-115,630.13,624.06,6.07,0
4,03TDC-115,624.61,618.42,6.19,0
5,03TDC-115,613.62,604.51,9.12,0
6,03TDC-115,610.9,603.97,6.94,0
7,03TDC-115,647.64,636.64,11,0
8,03TDC-115,639.56,627.85,11.71,0
9,03TDC-115,594.26,584.34,9.92,0
10,03TDC-115,578.06,563.6,12.06,2.41
11,03TDC-115,574.12,544.97,11.57,17.58
12,03TDC-115,577.95,545.44,11.74,20.77
13,03TDC-115,610.91,590.72,12.27,7.92
14,03TDC-115,588.41,562.13,12.42,13.86
15,03TDC-115,573.75,545.56,10.46,17.73
16,03TDC-115,588.84,561.97,11.13,15.74
17,03TDC-115,625.74,612.5,11.53,1.71
18,03TDC-115,594.14,579.78,11.35,3
19,03TDC-115,614.3,602.86,11.43,0
20,03TDC-115,626.77,616.2,10.56,0
21,03TDC-115,688.92,673.37,15.55,0
22,03TDC-115,682.26,668.14,14.12,0
23,03TDC-115,657.58,644.58,13,0
24,03TDC-115,636.63,625.86,10.77,0
1,03TEC-115,649.9,655.48,-5.58,0
2,03TEC-115,645.78,649.88,-4.1,0
3,03TEC-115,620.06,624.06,-4,0
4,03TEC-115,616.44,618.42,-1.97,0
5,03TEC-115,607.35,604.51,2.85,0
6,03TEC-115,598.37,603.97,-5.6,0
7,03TEC-115,637.99,636.64,1.35,0
8,03TEC-115,621.73,627.85,-6.12,0
9,03TEC-115,573.64,584.34,-10.7,0
10,03TEC-115,553.59,563.6,-12.28,2.28
11,03TEC-115,546.95,544.97,-14.59,16.58
12,03TEC-115,551.25,545.44,-13.77,19.59
13,03TEC-115,582.11,590.72,-16.07,7.47
14,03TEC-115,562.77,562.13,-12.43,13.07
15,03TEC-115,549.45,545.56,-12.83,16.72
16,03TEC-115,565.75,561.97,-11.72,15.49
17,03TEC-115,602.69,612.5,-11.5,1.69
18,03TEC-115,573.26,579.78,-9.48,2.96
19,03TEC-115,594.75,602.86,-8.11,0
20,03TEC-115,607.79,616.2,-8.42,0
21,03TEC-115,663.2,673.37,-10.17,0
22,03TEC-115,654.43,668.14,-13.71,0
23,03TEC-115,638.6,644.58,-5.98,0
24,03TEC-115,621.92,625.86,-3.95,0
1,03TEL-115,724.08,655.48,68.6,0
2,03TEL-115,724.04,649.88,74.16,0
3,03TEL-115,692.44,624.06,68.37,0
4,03TEL-115,681.74,618.42,63.33,0
5,03TEL-115,678.61,604.51,74.1,0
6,03TEL-115,660.58,603.97,56.62,0
7,03TEL-115,706.93,636.64,70.3,0
8,03TEL-115,686.77,627.85,58.91,0
9,03TEL-115,627.82,584.34,43.48,0
10,03TEL-115,594.52,563.6,28.9,2.02
11,03TEL-115,581.4,544.97,21.7,14.74
12,03TEL-115,585.71,545.44,22.86,17.41
13,03TEL-115,620.49,590.72,23.13,6.64
14,03TEL-115,603.97,562.13,30.23,11.62
15,03TEL-115,591.5,545.56,31.08,14.86
16,03TEL-115,612.85,561.97,37.2,13.67
17,03TEL-115,658.55,612.5,44.56,1.49
18,03TEL-115,628.28,579.78,45.88,2.62
19,03TEL-115,653.46,602.86,50.59,0
20,03TEL-115,661.36,616.2,45.15,0
21,03TEL-115,730.13,673.37,56.77,0
22,03TEL-115,733.62,668.14,65.48,0
23,03TEL-115,721.5,644.58,76.92,0
24,03TEL-115,708.17,625.86,82.3,0
1,03TEN-115,653.92,655.48,-1.56,0
2,03TEN-115,646.71,649.88,-3.17,0
3,03TEN-115,619.16,624.06,-4.9,0
4,03TEN-115,612.82,618.42,-5.6,0
5,03TEN-115,601.35,604.51,-3.15,0
6,03TEN-115,597.98,603.97,-5.99,0
7,03TEN-115,631.09,636.64,-5.55,0
8,03TEN-115,620.72,627.85,-7.13,0
9,03TEN-115,576.17,584.34,-8.18,0
10,03TEN-115,552.35,563.6,-12.76,1.5
11,03TEN-115,539.88,544.97,-16,10.91
12,03TEN-115,542.63,545.44,-15.7,12.89
13,03TEN-115,577.84,590.72,-17.8,4.92
14,03TEN-115,555.45,562.13,-15.28,8.6
