Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Nacional
Reporte diario
Fecha: 03/Septiembre/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 02/Septiembre/2020 15:22:32 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
21,03PTL-115,759,764.41,-5.41,0
22,03PTL-115,829.02,836.74,-7.72,0
23,03PTL-115,876.61,881.1,-4.49,0
24,03PTL-115,817.89,825.05,-7.16,0
1,03PTN-115,759.2,717.98,19.59,21.63
2,03PTN-115,749.4,711.58,19.8,18.02
3,03PTN-115,691.82,641.68,18.65,31.5
4,03PTN-115,694.14,641.9,18.87,33.37
5,03PTN-115,681.92,621.46,17.89,42.57
6,03PTN-115,707.85,651.45,20.6,35.81
7,03PTN-115,763.82,735.32,26.7,1.8
8,03PTN-115,767.28,730.68,25.2,11.39
9,03PTN-115,689.79,627.13,26.26,36.4
10,03PTN-115,719.6,651.13,30.19,38.28
11,03PTN-115,751.81,705.19,32.67,13.95
12,03PTN-115,700.85,638.31,29.48,33.06
13,03PTN-115,758.05,712.86,28.85,16.35
14,03PTN-115,770.47,713.87,30.23,26.37
15,03PTN-115,748.57,685.74,28.16,34.67
16,03PTN-115,766.51,717.78,29.64,19.1
17,03PTN-115,773.04,742.91,30.12,0
18,03PTN-115,755.66,726.72,28.95,0
19,03PTN-115,773.55,728.93,26.42,18.2
20,03PTN-115,770.47,721.86,26,22.61
21,03PTN-115,793.41,764.41,29.01,0
22,03PTN-115,871.08,836.74,34.35,0
23,03PTN-115,914.41,881.1,33.31,0
24,03PTN-115,848.95,825.05,23.9,0
1,03PUR-115,750.27,717.98,11.59,20.7
2,03PUR-115,742.09,711.58,13.27,17.24
3,03PUR-115,685.28,641.68,13.46,30.15
4,03PUR-115,688.05,641.9,14.21,31.94
5,03PUR-115,675.55,621.46,13.35,40.74
6,03PUR-115,701.06,651.45,15.38,34.24
7,03PUR-115,756.91,735.32,19.88,1.72
8,03PUR-115,757.51,730.68,15.94,10.89
9,03PUR-115,679,627.13,17.05,34.81
10,03PUR-115,706.65,651.13,18.9,36.62
11,03PUR-115,738.9,705.19,20.37,13.35
12,03PUR-115,688.34,638.31,18.4,31.63
13,03PUR-115,744.49,712.86,16,15.64
14,03PUR-115,755.92,713.87,16.82,25.23
15,03PUR-115,734.3,685.74,15.4,33.17
16,03PUR-115,752.48,717.78,16.43,18.27
17,03PUR-115,760.55,742.91,17.64,0
18,03PUR-115,743.83,726.72,17.12,0
19,03PUR-115,761.3,728.93,14.96,17.41
20,03PUR-115,758.02,721.86,14.52,21.64
21,03PUR-115,778.57,764.41,14.16,0
22,03PUR-115,854.04,836.74,17.3,0
23,03PUR-115,898.43,881.1,17.33,0
24,03PUR-115,837.53,825.05,12.48,0
1,03PUU-69,789.98,717.98,48.62,23.39
2,03PUU-69,774.85,711.58,43.79,19.48
3,03PUU-69,713.17,641.68,37.43,34.06
4,03PUU-69,713.77,641.9,35.79,36.08
5,03PUU-69,702.07,621.46,34.59,46.03
6,03PUU-69,728.17,651.45,38,38.73
7,03PUU-69,786.62,735.32,49.36,1.94
8,03PUU-69,799.66,730.68,56.66,12.32
9,03PUU-69,721.72,627.13,55.22,39.37
10,03PUU-69,754.77,651.13,62.24,41.4
11,03PUU-69,786.88,705.19,66.61,15.09
12,03PUU-69,734.38,638.31,60.32,35.76
13,03PUU-69,793.54,712.86,63,17.68
14,03PUU-69,808.88,713.87,66.5,28.52
15,03PUU-69,787.18,685.74,63.96,37.49
16,03PUU-69,804.66,717.78,66.24,20.65
17,03PUU-69,809.94,742.91,67.03,0
18,03PUU-69,792.44,726.72,65.73,0
19,03PUU-69,814.4,728.93,65.77,19.69
20,03PUU-69,815.34,721.86,69.03,24.45
21,03PUU-69,853.55,764.41,89.14,0
22,03PUU-69,941.3,836.74,104.56,0
23,03PUU-69,975.45,881.1,94.35,0
24,03PUU-69,887.65,825.05,62.6,0
1,03QMR-115,730.41,717.98,5.62,6.81
2,03QMR-115,722.33,711.58,5.08,5.67
3,03QMR-115,655.95,641.68,4.36,9.92
4,03QMR-115,656.69,641.9,4.28,10.51
5,03QMR-115,639.11,621.46,4.25,13.4
6,03QMR-115,667.18,651.45,4.47,11.27
7,03QMR-115,740.61,735.32,4.73,.57
8,03QMR-115,740.09,730.68,5.82,3.6
9,03QMR-115,644.12,627.13,5.49,11.5
10,03QMR-115,668.27,651.13,5.32,11.82
11,03QMR-115,715.29,705.19,5.8,4.31
12,03QMR-115,654.05,638.31,5.53,10.21
13,03QMR-115,724.54,712.86,6.64,5.05
14,03QMR-115,728.09,713.87,6.08,8.14
15,03QMR-115,702.62,685.74,6.21,10.68
16,03QMR-115,729.48,717.78,5.82,5.88
17,03QMR-115,748.37,742.91,5.45,0
18,03QMR-115,732.14,726.72,5.42,0
19,03QMR-115,740.32,728.93,5.66,5.73
20,03QMR-115,735.05,721.86,6.08,7.12
21,03QMR-115,772,764.41,7.6,0
22,03QMR-115,844.71,836.74,7.97,0
23,03QMR-115,888.42,881.1,7.32,0
24,03QMR-115,830.91,825.05,5.86,0
1,03QPE-115,734.4,717.98,9.44,6.98
2,03QPE-115,726.06,711.58,8.67,5.81
3,03QPE-115,659.42,641.68,7.58,10.17
4,03QPE-115,660.13,641.9,7.46,10.77
5,03QPE-115,642.41,621.46,7.22,13.74
6,03QPE-115,670.41,651.45,7.41,11.55
7,03QPE-115,743.91,735.32,8.01,.58
8,03QPE-115,743.67,730.68,9.3,3.69
9,03QPE-115,647.46,627.13,8.55,11.79
10,03QPE-115,671.66,651.13,8.42,12.11
11,03QPE-115,718.41,705.19,8.81,4.41
12,03QPE-115,657.3,638.31,8.54,10.46
13,03QPE-115,728.04,712.86,10.01,5.17
14,03QPE-115,731.02,713.87,8.81,8.34
15,03QPE-115,705.72,685.74,9.05,10.94
16,03QPE-115,732.57,717.78,8.77,6.02
17,03QPE-115,751.09,742.91,8.18,0
18,03QPE-115,735.08,726.72,8.37,0
19,03QPE-115,743.04,728.93,8.24,5.87
20,03QPE-115,738.43,721.86,9.27,7.3
21,03QPE-115,776.54,764.41,12.14,0
22,03QPE-115,849.58,836.74,12.84,0
23,03QPE-115,892.97,881.1,11.87,0
24,03QPE-115,834.86,825.05,9.81,0
1,03QRE-115,735.03,717.98,8.76,8.29
2,03QRE-115,726.57,711.58,8.09,6.91
3,03QRE-115,661.34,641.68,7.59,12.08
4,03QRE-115,662.1,641.9,7.41,12.79
5,03QRE-115,645.07,621.46,7.3,16.32
6,03QRE-115,673.03,651.45,7.85,13.74
7,03QRE-115,743.79,735.32,7.78,.69
8,03QRE-115,744.24,730.68,9.17,4.39
9,03QRE-115,650.31,627.13,9.14,14.04
10,03QRE-115,674.33,651.13,8.76,14.45
11,03QRE-115,720.08,705.19,9.63,5.27
12,03QRE-115,659.49,638.31,8.71,12.48
13,03QRE-115,728.88,712.86,9.85,6.17
14,03QRE-115,732.88,713.87,9.06,9.95
15,03QRE-115,708.51,685.74,9.74,13.04
16,03QRE-115,733.89,717.78,8.93,7.18
17,03QRE-115,750.74,742.91,7.83,0
18,03QRE-115,734.94,726.72,8.22,0
19,03QRE-115,744.36,728.93,8.44,6.99
20,03QRE-115,740.05,721.86,9.53,8.67
21,03QRE-115,775.87,764.41,11.47,0
22,03QRE-115,849.55,836.74,12.81,0
23,03QRE-115,891.92,881.1,10.82,0
24,03QRE-115,833.78,825.05,8.73,0
1,03QRI-115,731.78,717.98,7,6.81
2,03QRI-115,724.31,711.58,7.06,5.67
3,03QRI-115,657.81,641.68,6.22,9.92
4,03QRI-115,658.55,641.9,6.14,10.51
5,03QRI-115,640.85,621.46,5.99,13.4
6,03QRI-115,669.03,651.45,6.32,11.27
7,03QRI-115,742.78,735.32,6.89,.57
8,03QRI-115,742.05,730.68,7.77,3.6
9,03QRI-115,645.99,627.13,7.36,11.5
10,03QRI-115,669.25,651.13,6.3,11.82
11,03QRI-115,716.16,705.19,6.66,4.31
12,03QRI-115,655.05,638.31,6.53,10.21
13,03QRI-115,726.74,712.86,8.83,5.05
14,03QRI-115,730.19,713.87,8.18,8.14
15,03QRI-115,704.67,685.74,8.26,10.68
16,03QRI-115,731.7,717.78,8.04,5.88
17,03QRI-115,750.15,742.91,7.24,0
18,03QRI-115,733.91,726.72,7.2,0
19,03QRI-115,742.27,728.93,7.61,5.73
20,03QRI-115,737.14,721.86,8.16,7.12
21,03QRI-115,773.81,764.41,9.4,0
22,03QRI-115,847.49,836.74,10.76,0
23,03QRI-115,890,881.1,8.9,0
24,03QRI-115,832.36,825.05,7.31,0
1,03QRN-115,734.43,717.98,8.54,7.92
2,03QRN-115,726.21,711.58,8.04,6.59
3,03QRN-115,660.14,641.68,6.93,11.53
4,03QRN-115,660.95,641.9,6.84,12.21
5,03QRN-115,643.74,621.46,6.7,15.58
6,03QRN-115,671.69,651.45,7.14,13.11
7,03QRN-115,743.31,735.32,7.33,.66
8,03QRN-115,743.76,730.68,8.9,4.18
9,03QRN-115,649.17,627.13,8.65,13.38
10,03QRN-115,673.36,651.13,8.48,13.75
11,03QRN-115,719.32,705.19,9.12,5.01
12,03QRN-115,658.98,638.31,8.79,11.88
13,03QRN-115,728.81,712.86,10.08,5.87
14,03QRN-115,732.72,713.87,9.38,9.47
15,03QRN-115,707.79,685.74,9.64,12.41
16,03QRN-115,733.69,717.78,9.08,6.84
17,03QRN-115,751.07,742.91,8.15,0
18,03QRN-115,735.03,726.72,8.32,0
19,03QRN-115,744.48,728.93,8.89,6.66
20,03QRN-115,740.15,721.86,10.02,8.28
21,03QRN-115,776.34,764.41,11.93,0
22,03QRN-115,849.05,836.74,12.31,0
23,03QRN-115,892.4,881.1,11.3,0
24,03QRN-115,834.11,825.05,9.06,0
1,03QRO-115,728.68,717.98,3.08,7.62
2,03QRO-115,720.74,711.58,2.81,6.35
3,03QRO-115,655.15,641.68,2.38,11.1
4,03QRO-115,655.99,641.9,2.33,11.76
5,03QRO-115,638.89,621.46,2.43,15.01
6,03QRO-115,666.6,651.45,2.54,12.62
7,03QRO-115,738.02,735.32,2.07,.63
8,03QRO-115,738.11,730.68,3.41,4.03
9,03QRO-115,643.47,627.13,3.46,12.88
10,03QRO-115,666.88,651.13,2.54,13.21
11,03QRO-115,712.45,705.19,2.45,4.82
12,03QRO-115,652.16,638.31,2.44,11.41
13,03QRO-115,721.47,712.86,2.97,5.64
14,03QRO-115,725.33,713.87,2.36,9.1
15,03QRO-115,700.44,685.74,2.78,11.93
16,03QRO-115,726.41,717.78,2.06,6.57
17,03QRO-115,744.06,742.91,1.15,0
18,03QRO-115,728.23,726.72,1.51,0
19,03QRO-115,737.6,728.93,2.26,6.41
20,03QRO-115,733.25,721.86,3.42,7.97
21,03QRO-115,769.13,764.41,4.72,0
22,03QRO-115,841.38,836.74,4.65,0
23,03QRO-115,884.72,881.1,3.62,0
24,03QRO-115,827.62,825.05,2.57,0
1,03QRP-115,724.66,717.98,.27,6.42
2,03QRP-115,716.89,711.58,-.04,5.34
3,03QRP-115,650.88,641.68,-.14,9.35
4,03QRP-115,651.65,641.9,-.14,9.9
5,03QRP-115,634.01,621.46,-.07,12.63
6,03QRP-115,661.96,651.45,-.1,10.61
7,03QRP-115,735.26,735.32,-.6,.53
8,03QRP-115,734.21,730.68,.14,3.39
9,03QRP-115,638.27,627.13,.31,10.83
10,03QRP-115,662.24,651.13,-.04,11.15
11,03QRP-115,709.17,705.19,-.08,4.06
12,03QRP-115,647.96,638.31,.02,9.63
13,03QRP-115,717.93,712.86,.31,4.76
14,03QRP-115,721.38,713.87,-.17,7.68
15,03QRP-115,695.95,685.74,.14,10.07
16,03QRP-115,723.02,717.78,-.31,5.55
17,03QRP-115,742.17,742.91,-.74,0
18,03QRP-115,726.17,726.72,-.55,0
19,03QRP-115,734.21,728.93,-.12,5.4
20,03QRP-115,728.96,721.86,.4,6.71
21,03QRP-115,765.6,764.41,1.19,0
22,03QRP-115,837.63,836.74,.9,0
23,03QRP-115,881.42,881.1,.32,0
24,03QRP-115,824.88,825.05,-.17,0
1,03QRS-115,729.51,717.98,4.94,6.59
2,03QRS-115,721.46,711.58,4.4,5.49
3,03QRS-115,655.02,641.68,3.75,9.59
4,03QRS-115,655.73,641.9,3.67,10.16
5,03QRS-115,638.05,621.46,3.63,12.96
6,03QRS-115,666.18,651.45,3.84,10.89
7,03QRS-115,739.94,735.32,4.07,.55
8,03QRS-115,739.39,730.68,5.23,3.48
9,03QRS-115,643.08,627.13,4.84,11.12
10,03QRS-115,667.23,651.13,4.67,11.44
11,03QRS-115,714.29,705.19,4.94,4.17
12,03QRS-115,652.81,638.31,4.62,9.88
13,03QRS-115,723.33,712.86,5.58,4.89
14,03QRS-115,726.84,713.87,5.09,7.88
15,03QRS-115,701.27,685.74,5.2,10.33
16,03QRS-115,728.43,717.78,4.96,5.69
17,03QRS-115,747.44,742.91,4.53,0
18,03QRS-115,731.22,726.72,4.5,0
19,03QRS-115,739.29,728.93,4.82,5.54
20,03QRS-115,734.06,721.86,5.32,6.89
21,03QRS-115,771.43,764.41,7.02,0
22,03QRS-115,844.05,836.74,7.32,0
23,03QRS-115,887.74,881.1,6.64,0
24,03QRS-115,830.4,825.05,5.35,0
1,03RAE-69,732.28,717.98,-4.02,18.32
2,03RAE-69,727.65,711.58,.81,15.26
3,03RAE-69,667.31,641.68,-1.05,26.69
4,03RAE-69,669.92,641.9,-.26,28.27
5,03RAE-69,656.86,621.46,-.67,36.07
6,03RAE-69,681.15,651.45,-.42,30.13
7,03RAE-69,736.46,735.32,-.38,1.51
8,03RAE-69,738.79,730.68,-1.48,9.59
9,03RAE-69,656.55,627.13,-1.22,30.64
10,03RAE-69,681.01,651.13,-2.46,32.33
11,03RAE-69,712.3,705.19,-4.67,11.79
12,03RAE-69,663.34,638.31,-2.9,27.93
13,03RAE-69,714.14,712.86,-12.53,13.81
14,03RAE-69,730.65,713.87,-5.5,22.27
15,03RAE-69,709.48,685.74,-5.53,29.28
16,03RAE-69,727.86,717.78,-6.05,16.13
17,03RAE-69,728.84,742.91,-14.07,0
18,03RAE-69,714.1,726.72,-12.62,0
19,03RAE-69,738.13,728.93,-6.12,15.32
20,03RAE-69,734.83,721.86,-6.19,19.16
21,03RAE-69,746.08,764.41,-18.33,0
22,03RAE-69,820.79,836.74,-15.95,0
23,03RAE-69,867.33,881.1,-13.77,0
24,03RAE-69,809.86,825.05,-15.2,0
1,03RAG-115,763.76,717.98,31.33,14.45
2,03RAG-115,752.67,711.58,29.06,12.03
3,03RAG-115,685.35,641.68,22.64,21.04
4,03RAG-115,685.03,641.9,20.84,22.29
5,03RAG-115,670.44,621.46,20.54,28.44
6,03RAG-115,696.71,651.45,21.78,23.48
7,03RAG-115,761.27,735.32,24.77,1.18
8,03RAG-115,763.44,730.68,25.28,7.48
9,03RAG-115,671.52,627.13,20.49,23.9
10,03RAG-115,695.24,651.13,18.73,25.38
11,03RAG-115,729.29,705.19,14.85,9.25
12,03RAG-115,675.31,638.31,15.08,21.92
13,03RAG-115,736.04,712.86,12.35,10.84
14,03RAG-115,751.53,713.87,20.18,17.48
15,03RAG-115,730.87,685.74,22.17,22.97
16,03RAG-115,756.81,717.78,26.38,12.65
17,03RAG-115,767.5,742.91,24.59,0
18,03RAG-115,752.49,726.72,25.78,0
19,03RAG-115,769.21,728.93,28.33,11.94
20,03RAG-115,766.44,721.86,29.47,15.11
21,03RAG-115,791.58,764.41,27.17,0
22,03RAG-115,874.71,836.74,37.97,0
23,03RAG-115,922.78,881.1,41.68,0
24,03RAG-115,858.21,825.05,33.16,0
1,03RGR-115,783.18,717.98,50.76,14.45
2,03RGR-115,769.13,711.58,45.52,12.03
3,03RGR-115,699.53,641.68,36.82,21.04
4,03RGR-115,698.98,641.9,34.79,22.29
5,03RGR-115,684.15,621.46,34.25,28.44
6,03RGR-115,712.17,651.45,37.24,23.48
7,03RGR-115,779.42,735.32,42.92,1.18
8,03RGR-115,781.67,730.68,43.51,7.48
9,03RGR-115,688.59,627.13,37.56,23.9
10,03RGR-115,715.11,651.13,38.6,25.38
11,03RGR-115,749.36,705.19,34.93,9.25
12,03RGR-115,693.18,638.31,32.96,21.92
13,03RGR-115,757.49,712.86,33.79,10.84
14,03RGR-115,772.65,713.87,41.3,17.48
15,03RGR-115,752.32,685.74,43.61,22.97
16,03RGR-115,780.69,717.78,50.26,12.65
17,03RGR-115,795.02,742.91,52.1,0
18,03RGR-115,777.45,726.72,50.73,0
19,03RGR-115,793.75,728.93,52.88,11.94
20,03RGR-115,791.71,721.86,54.74,15.11
21,03RGR-115,815.37,764.41,50.96,0
22,03RGR-115,903.65,836.74,66.91,0
23,03RGR-115,951.42,881.1,70.32,0
24,03RGR-115,880.73,825.05,55.68,0
1,03RIG-115,778.73,717.98,46.31,14.45
2,03RIG-115,765.68,711.58,42.06,12.03
3,03RIG-115,696.59,641.68,33.87,21.04
4,03RIG-115,696.01,641.9,31.82,22.29
5,03RIG-115,681.23,621.46,31.33,28.44
6,03RIG-115,708.77,651.45,33.84,23.48
7,03RIG-115,775.45,735.32,38.96,1.18
8,03RIG-115,777.83,730.68,39.68,7.48
9,03RIG-115,684.82,627.13,33.79,23.9
10,03RIG-115,710.6,651.13,34.1,25.38
11,03RIG-115,744.98,705.19,30.54,9.25
12,03RIG-115,689.15,638.31,28.92,21.92
13,03RIG-115,752.59,712.86,28.89,10.84
14,03RIG-115,767.87,713.87,36.51,17.48
15,03RIG-115,747.63,685.74,38.93,22.97
16,03RIG-115,775.46,717.78,45.02,12.65
17,03RIG-115,788.56,742.91,45.65,0
18,03RIG-115,771.85,726.72,45.14,0
19,03RIG-115,788.04,728.93,47.17,11.94
20,03RIG-115,785.59,721.86,48.62,15.11
21,03RIG-115,809.9,764.41,45.5,0
22,03RIG-115,897.01,836.74,60.28,0
23,03RIG-115,944.95,881.1,63.85,0
24,03RIG-115,875.67,825.05,50.61,0
1,03RPI-115,735.57,717.98,6.11,11.49
2,03RPI-115,727.58,711.58,6.43,9.57
3,03RPI-115,663.23,641.68,4.82,16.73
4,03RPI-115,664.38,641.9,4.76,17.73
5,03RPI-115,648.77,621.46,4.7,22.61
6,03RPI-115,675.4,651.45,5.16,18.8
7,03RPI-115,742.81,735.32,6.55,.94
8,03RPI-115,743.74,730.68,7.08,5.98
9,03RPI-115,652.18,627.13,5.93,19.12
10,03RPI-115,675.53,651.13,4.16,20.24
11,03RPI-115,715,705.19,2.43,7.38
12,03RPI-115,658.62,638.31,2.83,17.48
13,03RPI-115,721.95,712.86,.45,8.64
14,03RPI-115,732.13,713.87,4.32,13.94
15,03RPI-115,708.19,685.74,4.13,18.32
16,03RPI-115,732.72,717.78,4.85,10.09
17,03RPI-115,745.56,742.91,2.64,0
18,03RPI-115,729.31,726.72,2.59,0
19,03RPI-115,742.18,728.93,3.7,9.56
20,03RPI-115,738.72,721.86,4.85,12.01
21,03RPI-115,766.83,764.41,2.43,0
22,03RPI-115,842.02,836.74,5.28,0
23,03RPI-115,888.26,881.1,7.16,0
24,03RPI-115,831.11,825.05,6.06,0
1,03RTA-115,744.89,717.98,16.11,10.81
2,03RTA-115,736.55,711.58,15.97,9
3,03RTA-115,671.04,641.68,13.63,15.74
4,03RTA-115,672.08,641.9,13.51,16.67
5,03RTA-115,655.87,621.46,13.14,21.27
6,03RTA-115,683.15,651.45,13.99,17.72
7,03RTA-115,753.17,735.32,16.97,.89
8,03RTA-115,754.04,730.68,17.72,5.64
9,03RTA-115,660.66,627.13,15.51,18.02
10,03RTA-115,685.04,651.13,14.87,19.04
11,03RTA-115,726.71,705.19,14.59,6.94
12,03RTA-115,668.5,638.31,13.75,16.45
13,03RTA-115,734.09,712.86,13.1,8.13
14,03RTA-115,743.55,713.87,16.57,13.12
15,03RTA-115,718.65,685.74,15.67,17.24
16,03RTA-115,744.11,717.78,16.84,9.5
17,03RTA-115,758.34,742.91,15.43,0
18,03RTA-115,741.57,726.72,14.86,0
19,03RTA-115,753.41,728.93,15.47,9.01
20,03RTA-115,749.26,721.86,16.11,11.3
21,03RTA-115,779.61,764.41,15.2,0
22,03RTA-115,855.08,836.74,18.35,0
23,03RTA-115,901.24,881.1,20.13,0
24,03RTA-115,843.07,825.05,18.01,0
1,03RXM-115,731.79,717.98,6.5,7.31
2,03RXM-115,723.92,711.58,6.26,6.09
3,03RXM-115,657.68,641.68,5.35,10.65
4,03RXM-115,658.41,641.9,5.24,11.28
5,03RXM-115,641.22,621.46,5.37,14.39
6,03RXM-115,669.04,651.45,5.5,12.1
7,03RXM-115,741.46,735.32,5.53,.61
8,03RXM-115,741.63,730.68,7.09,3.86
9,03RXM-115,646.15,627.13,6.67,12.35
10,03RXM-115,669.57,651.13,5.76,12.68
11,03RXM-115,715.83,705.19,6.03,4.62
12,03RXM-115,654.86,638.31,5.6,10.95
13,03RXM-115,725.27,712.86,7,5.41
14,03RXM-115,728.96,713.87,6.35,8.73
15,03RXM-115,703.56,685.74,6.38,11.45
16,03RXM-115,729.98,717.78,5.9,6.31
17,03RXM-115,748.13,742.91,5.22,0
18,03RXM-115,732,726.72,5.28,0
19,03RXM-115,740.8,728.93,5.72,6.15
20,03RXM-115,736.25,721.86,6.75,7.64
21,03RXM-115,772.88,764.41,8.47,0
22,03RXM-115,845.57,836.74,8.83,0
23,03RXM-115,888.83,881.1,7.73,0
24,03RXM-115,831.38,825.05,6.33,0
1,03RYM-115,739.52,717.98,10.15,11.39
2,03RYM-115,731.36,711.58,10.29,9.49
3,03RYM-115,666.52,641.68,8.25,16.6
4,03RYM-115,667.62,641.9,8.14,17.58
5,03RYM-115,651.83,621.46,7.95,22.43
6,03RYM-115,678.6,651.45,8.51,18.65
7,03RYM-115,746.76,735.32,10.51,.94
8,03RYM-115,747.76,730.68,11.14,5.94
9,03RYM-115,655.58,627.13,9.48,18.97
10,03RYM-115,679.24,651.13,8.04,20.08
11,03RYM-115,719.21,705.19,6.71,7.32
12,03RYM-115,662.52,638.31,6.87,17.34
13,03RYM-115,726.48,712.86,5.05,8.57
14,03RYM-115,736.49,713.87,8.79,13.83
15,03RYM-115,712.3,685.74,8.4,18.17
16,03RYM-115,737.13,717.78,9.35,10.01
17,03RYM-115,750.27,742.91,7.36,0
18,03RYM-115,733.88,726.72,7.16,0
19,03RYM-115,746.68,728.93,8.27,9.48
20,03RYM-115,743.1,721.86,9.33,11.91
21,03RYM-115,771.71,764.41,7.31,0
22,03RYM-115,847.12,836.74,10.38,0
23,03RYM-115,893.43,881.1,12.33,0
24,03RYM-115,835.84,825.05,10.79,0
1,03RYS-115,747.71,717.98,8.48,21.25
2,03RYS-115,739.89,711.58,10.61,17.7
3,03RYS-115,683.27,641.68,10.64,30.95
4,03RYS-115,685.75,641.9,11.07,32.79
5,03RYS-115,673.48,621.46,10.19,41.83
6,03RYS-115,698.61,651.45,12.03,35.14
7,03RYS-115,752.93,735.32,15.85,1.76
8,03RYS-115,754.64,730.68,12.78,11.18
9,03RYS-115,677.49,627.13,14.63,35.73
10,03RYS-115,705.49,651.13,16.76,37.6
11,03RYS-115,736.71,705.19,17.82,13.7
12,03RYS-115,686.59,638.31,15.81,32.47
13,03RYS-115,739.43,712.86,10.52,16.06
14,03RYS-115,752.1,713.87,12.33,25.9
15,03RYS-115,732.35,685.74,12.57,34.05
16,03RYS-115,749.93,717.78,13.4,18.75
17,03RYS-115,756.33,742.91,13.42,0
18,03RYS-115,740.11,726.72,13.39,0
19,03RYS-115,758.58,728.93,11.78,17.87
20,03RYS-115,755.08,721.86,11,22.22
21,03RYS-115,772.96,764.41,8.55,0
22,03RYS-115,848.45,836.74,11.72,0
23,03RYS-115,893.57,881.1,12.46,0
24,03RYS-115,833.1,825.05,8.05,0
1,03SAC-69,737.82,717.98,1.31,18.53
2,03SAC-69,732.14,711.58,5.12,15.44
3,03SAC-69,672.04,641.68,3.37,26.99
4,03SAC-69,674.48,641.9,3.99,28.6
5,03SAC-69,661.44,621.46,3.51,36.48
6,03SAC-69,686.04,651.45,4.1,30.5
7,03SAC-69,741.98,735.32,5.12,1.53
8,03SAC-69,744.51,730.68,4.13,9.71
9,03SAC-69,662.21,627.13,4.06,31.02
10,03SAC-69,687.15,651.13,3.3,32.72
11,03SAC-69,718.89,705.19,1.78,11.93
12,03SAC-69,669.14,638.31,2.57,28.26
13,03SAC-69,721.96,712.86,-4.87,13.97
14,03SAC-69,738.05,713.87,1.64,22.54
15,03SAC-69,716.42,685.74,1.06,29.62
16,03SAC-69,734.96,717.78,.87,16.32
17,03SAC-69,737.92,742.91,-4.99,0
18,03SAC-69,722.45,726.72,-4.26,0
19,03SAC-69,744.27,728.93,-.17,15.51
20,03SAC-69,741.19,721.86,-.05,19.38
21,03SAC-69,755.03,764.41,-9.38,0
22,03SAC-69,829.97,836.74,-6.77,0
23,03SAC-69,879.62,881.1,-1.49,0
24,03SAC-69,822.1,825.05,-2.95,0
1,03SAG-69,740.31,717.98,3.7,18.63
2,03SAG-69,734.91,711.58,7.81,15.52
3,03SAG-69,674.29,641.68,5.47,27.14
4,03SAG-69,676.84,641.9,6.19,28.75
5,03SAG-69,663.69,621.46,5.56,36.67
6,03SAG-69,688.31,651.45,6.21,30.65
7,03SAG-69,744.46,735.32,7.6,1.54
8,03SAG-69,747.52,730.68,7.09,9.75
9,03SAG-69,665,627.13,6.7,31.17
10,03SAG-69,690.44,651.13,6.43,32.89
11,03SAG-69,722.61,705.19,5.44,11.99
12,03SAG-69,672.88,638.31,6.17,28.4
13,03SAG-69,725.28,712.86,-1.62,14.04
14,03SAG-69,742.54,713.87,6.01,22.66
15,03SAG-69,721.05,685.74,5.54,29.78
16,03SAG-69,739.88,717.78,5.7,16.4
17,03SAG-69,741.89,742.91,-1.02,0
18,03SAG-69,726.59,726.72,-.13,0
19,03SAG-69,748.89,728.93,4.37,15.59
20,03SAG-69,745.66,721.86,4.32,19.48
21,03SAG-69,758.32,764.41,-6.09,0
22,03SAG-69,833.66,836.74,-3.07,0
23,03SAG-69,881.2,881.1,.1,0
24,03SAG-69,822.4,825.05,-2.65,0
1,03SAJ-69,745.17,717.98,8.42,18.77
2,03SAJ-69,738.64,711.58,11.43,15.63
3,03SAJ-69,678.51,641.68,9.49,27.34
4,03SAJ-69,680.84,641.9,9.98,28.96
5,03SAJ-69,667.65,621.46,9.25,36.94
6,03SAJ-69,692.75,651.45,10.41,30.9
7,03SAJ-69,749.81,735.32,12.94,1.55
8,03SAJ-69,752.16,730.68,11.65,9.83
9,03SAJ-69,669.84,627.13,11.28,31.43
10,03SAJ-69,695.67,651.13,11.4,33.14
11,03SAJ-69,728.03,705.19,10.77,12.08
12,03SAJ-69,677.31,638.31,10.38,28.63
13,03SAJ-69,731.88,712.86,4.87,14.15
14,03SAJ-69,746.82,713.87,10.12,22.83
15,03SAJ-69,725.5,685.74,9.75,30.01
16,03SAJ-69,744.39,717.78,10.08,16.53
17,03SAJ-69,748.39,742.91,5.48,0
18,03SAJ-69,732.82,726.72,6.1,0
19,03SAJ-69,752.53,728.93,7.89,15.71
20,03SAJ-69,749.45,721.86,7.97,19.62
21,03SAJ-69,765.6,764.41,1.19,0
22,03SAJ-69,841.21,836.74,4.47,0
23,03SAJ-69,890.14,881.1,9.04,0
24,03SAJ-69,831.29,825.05,6.24,0
1,03SAM-115,736.5,717.98,10.57,7.96
2,03SAM-115,728.01,711.58,9.81,6.63
3,03SAM-115,661.34,641.68,8.08,11.59
4,03SAM-115,662.07,641.9,7.9,12.28
5,03SAM-115,645.22,621.46,8.1,15.66
6,03SAM-115,673.23,651.45,8.68,13.1
