Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Nacional
Reporte diario
Fecha: 06/Septiembre/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 05/Septiembre/2020 15:11:32 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
18,02SIV-115,530.67,497.65,33.03,0
19,02SIV-115,551.32,516.9,34.42,0
20,02SIV-115,564.43,533.1,31.33,0
21,02SIV-115,590.89,561.04,29.85,0
22,02SIV-115,583.97,564.37,19.62,-.02
23,02SIV-115,591.8,558.98,32.84,-.02
24,02SIV-115,593.45,565.63,27.84,-.02
1,02SLS-115,584.82,560.15,24.67,0
2,02SLS-115,568.59,536.23,32.36,0
3,02SLS-115,572.96,533.71,39.25,0
4,02SLS-115,577.42,533.38,44.04,0
5,02SLS-115,563.63,522.26,41.37,0
6,02SLS-115,566.33,523.28,43.05,0
7,02SLS-115,561.38,523.06,38.33,0
8,02SLS-115,561.25,520.16,41.09,0
9,02SLS-115,561.88,516.48,44.42,.99
10,02SLS-115,532.62,495.48,37.17,-.02
11,02SLS-115,521.09,483.94,37.15,0
12,02SLS-115,524.79,485.53,39.26,0
13,02SLS-115,534.04,492.8,41.24,0
14,02SLS-115,531.13,492.57,38.56,0
15,02SLS-115,527.15,491.74,35.41,0
16,02SLS-115,528.39,490.57,37.83,0
17,02SLS-115,540.48,499.97,40.51,0
18,02SLS-115,538.13,497.65,40.48,0
19,02SLS-115,557.46,516.9,40.56,0
20,02SLS-115,566.78,533.1,33.67,0
21,02SLS-115,592.2,561.04,31.16,0
22,02SLS-115,592.4,564.37,28,.03
23,02SLS-115,588.12,558.98,29.1,.03
24,02SLS-115,600.02,565.63,34.36,.03
1,02SLU-115,666.21,560.15,106.06,0
2,02SLU-115,644.51,536.23,108.29,0
3,02SLU-115,647.2,533.71,113.49,0
4,02SLU-115,647.1,533.38,113.72,0
5,02SLU-115,629.68,522.26,107.41,0
6,02SLU-115,630.68,523.28,107.4,0
7,02SLU-115,623.38,523.06,100.33,0
8,02SLU-115,618.9,520.16,98.74,0
9,02SLU-115,616.49,516.48,99.96,.05
10,02SLU-115,582.34,495.48,86.87,-.01
11,02SLU-115,569.69,483.94,85.75,0
12,02SLU-115,573.1,485.53,87.57,0
13,02SLU-115,584.93,492.8,92.13,0
14,02SLU-115,582.87,492.57,90.3,0
15,02SLU-115,581.98,491.74,90.24,0
16,02SLU-115,580.83,490.57,90.27,0
17,02SLU-115,600.4,499.97,100.43,0
18,02SLU-115,596.87,497.65,99.22,0
19,02SLU-115,619.02,516.9,102.12,0
20,02SLU-115,636.79,533.1,103.68,0
21,02SLU-115,684.85,561.04,123.81,0
22,02SLU-115,683.35,564.37,118.62,.36
23,02SLU-115,680.72,558.98,121.36,.39
24,02SLU-115,682.67,565.63,116.68,.36
1,02SMF-115,628.73,560.15,68.58,0
2,02SMF-115,599.69,536.23,63.47,0
3,02SMF-115,598.58,533.71,64.87,0
4,02SMF-115,598.02,533.38,64.64,0
5,02SMF-115,583.65,522.26,61.39,0
6,02SMF-115,585.87,523.28,62.59,0
7,02SMF-115,586.44,523.06,63.39,0
8,02SMF-115,580.67,520.16,60.51,0
9,02SMF-115,576.79,516.48,61.2,-.89
10,02SMF-115,551.64,495.48,56.16,.01
11,02SMF-115,538.53,483.94,54.58,0
12,02SMF-115,540.37,485.53,54.83,0
13,02SMF-115,551.43,492.8,58.63,0
14,02SMF-115,552,492.57,59.42,0
15,02SMF-115,551.06,491.74,59.32,0
16,02SMF-115,546.79,490.57,56.22,0
17,02SMF-115,560.36,499.97,60.39,0
18,02SMF-115,555.98,497.65,58.33,0
19,02SMF-115,578.59,516.9,61.69,0
20,02SMF-115,597.21,533.1,64.11,0
21,02SMF-115,631.52,561.04,70.48,0
22,02SMF-115,622.03,564.37,57.58,.08
23,02SMF-115,628.63,558.98,69.56,.08
24,02SMF-115,625.58,565.63,59.87,.08
1,02SMG-115,586.91,560.15,26.77,0
2,02SMG-115,561.33,536.23,25.11,0
3,02SMG-115,560.04,533.71,26.33,0
4,02SMG-115,560.33,533.38,26.95,0
5,02SMG-115,547.4,522.26,25.14,0
6,02SMG-115,549.21,523.28,25.93,0
7,02SMG-115,548.56,523.06,25.5,0
8,02SMG-115,545.83,520.16,25.66,0
9,02SMG-115,542.77,516.48,27.21,-.91
10,02SMG-115,522.1,495.48,26.61,.01
11,02SMG-115,510.84,483.94,26.89,0
12,02SMG-115,512.64,485.53,27.11,0
13,02SMG-115,522.06,492.8,29.26,0
14,02SMG-115,521.93,492.57,29.36,0
15,02SMG-115,520.32,491.74,28.58,0
16,02SMG-115,517.13,490.57,26.57,0
17,02SMG-115,528.89,499.97,28.93,0
18,02SMG-115,525.41,497.65,27.76,0
19,02SMG-115,545.9,516.9,28.99,0
20,02SMG-115,559.85,533.1,26.75,0
21,02SMG-115,587.67,561.04,26.63,0
22,02SMG-115,584.18,564.37,19.81,0
23,02SMG-115,586.59,558.98,27.6,0
24,02SMG-115,588.94,565.63,23.31,0
1,02SMI-115,638.78,560.15,78.63,0
2,02SMI-115,609.24,536.23,73.01,0
3,02SMI-115,612.06,533.71,78.35,0
4,02SMI-115,609.44,533.38,76.05,0
5,02SMI-115,593.25,522.26,70.99,0
6,02SMI-115,593.51,523.28,70.23,0
7,02SMI-115,592.94,523.06,69.88,0
8,02SMI-115,581.56,520.16,61.4,0
9,02SMI-115,576.46,516.48,60.9,-.92
10,02SMI-115,551.43,495.48,55.94,.01
11,02SMI-115,537.01,483.94,53.07,0
12,02SMI-115,535.28,485.53,49.75,0
13,02SMI-115,552.37,492.8,59.57,0
14,02SMI-115,554.22,492.57,61.65,0
15,02SMI-115,554.72,491.74,62.98,0
16,02SMI-115,547.37,490.57,56.8,0
17,02SMI-115,563.44,499.97,63.47,0
18,02SMI-115,556.82,497.65,59.17,0
19,02SMI-115,578.09,516.9,61.19,0
20,02SMI-115,595.22,533.1,62.12,0
21,02SMI-115,620.16,561.04,59.12,0
22,02SMI-115,1718.79,564.37,39.13,1115.29
23,02SMI-115,1819.22,558.98,69.76,1190.47
24,02SMI-115,1728.93,565.63,63.92,1099.37
1,02SMJ-115,665.1,560.15,104.95,0
2,02SMJ-115,633.52,536.23,97.29,0
3,02SMJ-115,635.45,533.71,101.74,0
4,02SMJ-115,632.34,533.38,98.96,0
5,02SMJ-115,615.78,522.26,93.52,0
6,02SMJ-115,616.43,523.28,93.15,0
7,02SMJ-115,616.33,523.06,93.28,0
8,02SMJ-115,603.49,520.16,83.33,0
9,02SMJ-115,597.25,516.48,81.69,-.92
10,02SMJ-115,570.74,495.48,75.25,.01
11,02SMJ-115,554.92,483.94,70.98,0
12,02SMJ-115,553.14,485.53,67.61,0
13,02SMJ-115,570.44,492.8,77.64,0
14,02SMJ-115,572.55,492.57,79.98,0
15,02SMJ-115,572.87,491.74,81.14,0
16,02SMJ-115,565.42,490.57,74.86,0
17,02SMJ-115,582.18,499.97,82.21,0
18,02SMJ-115,576.08,497.65,78.43,0
19,02SMJ-115,599.09,516.9,82.19,0
20,02SMJ-115,619.71,533.1,86.61,0
21,02SMJ-115,649.91,561.04,88.87,0
22,02SMJ-115,1774.92,564.37,69.51,1141.04
23,02SMJ-115,1876.19,558.98,99.25,1217.96
24,02SMJ-115,1782.59,565.63,92.2,1124.76
1,02SNF-115,584.76,560.15,24.61,0
2,02SNF-115,558.69,536.23,22.46,0
3,02SNF-115,555.47,533.71,21.76,0
4,02SNF-115,555.84,533.38,22.46,0
5,02SNF-115,542.75,522.26,20.49,0
6,02SNF-115,544.1,523.28,20.82,0
7,02SNF-115,542.94,523.06,19.89,0
8,02SNF-115,540.01,520.16,19.84,0
9,02SNF-115,537.31,516.48,22.14,-1.3
10,02SNF-115,520.14,495.48,24.64,.02
11,02SNF-115,508.46,483.94,24.52,0
12,02SNF-115,510.04,485.53,24.51,0
13,02SNF-115,519.12,492.8,26.32,0
14,02SNF-115,519.33,492.57,26.76,0
15,02SNF-115,517.69,491.74,25.95,0
16,02SNF-115,513.3,490.57,22.73,0
17,02SNF-115,525.8,499.97,25.84,0
18,02SNF-115,521.92,497.65,24.27,0
19,02SNF-115,541.89,516.9,24.99,0
20,02SNF-115,556.1,533.1,23,0
21,02SNF-115,585.04,561.04,24,0
22,02SNF-115,581.11,564.37,16.75,-.01
23,02SNF-115,584.27,558.98,25.3,-.01
24,02SNF-115,583.78,565.63,18.16,-.01
1,02SNL-115,602.28,560.15,42.13,0
2,02SNL-115,574.71,536.23,38.48,0
3,02SNL-115,572.58,533.71,38.87,0
4,02SNL-115,572,533.38,38.62,0
5,02SNL-115,558.14,522.26,35.87,0
6,02SNL-115,559.55,523.28,36.27,0
7,02SNL-115,557.97,523.06,34.92,0
8,02SNL-115,554.12,520.16,33.96,0
9,02SNL-115,551.32,516.48,35.99,-1.15
10,02SNL-115,531.26,495.48,35.76,.02
11,02SNL-115,518.34,483.94,34.4,0
12,02SNL-115,519.77,485.53,34.23,0
13,02SNL-115,529,492.8,36.2,0
14,02SNL-115,528.38,492.57,35.81,0
15,02SNL-115,527.04,491.74,35.3,0
16,02SNL-115,522.66,490.57,32.09,0
17,02SNL-115,535.58,499.97,35.61,0
18,02SNL-115,531.84,497.65,34.19,0
19,02SNL-115,552.78,516.9,35.88,0
20,02SNL-115,567.63,533.1,34.53,0
21,02SNL-115,595.67,561.04,34.63,0
22,02SNL-115,589.6,564.37,25.25,-.03
23,02SNL-115,596.74,558.98,37.78,-.03
24,02SNL-115,596.9,565.63,31.29,-.02
1,02SNS-115,572.48,560.15,12.33,0
2,02SNS-115,547.47,536.23,11.24,0
3,02SNS-115,545.33,533.71,11.62,0
4,02SNS-115,545.17,533.38,11.79,0
5,02SNS-115,532.79,522.26,10.53,0
6,02SNS-115,534.18,523.28,10.9,0
7,02SNS-115,533.45,523.06,10.39,0
8,02SNS-115,531.6,520.16,11.44,0
9,02SNS-115,528.32,516.48,13.73,-1.89
10,02SNS-115,510.24,495.48,14.74,.03
11,02SNS-115,499.27,483.94,15.33,0
12,02SNS-115,501.4,485.53,15.86,0
13,02SNS-115,509.71,492.8,16.91,0
14,02SNS-115,509.83,492.57,17.26,0
15,02SNS-115,508.71,491.74,16.97,0
16,02SNS-115,506.23,490.57,15.66,0
17,02SNS-115,517.17,499.97,17.2,0
18,02SNS-115,513.53,497.65,15.88,0
19,02SNS-115,532.99,516.9,16.09,0
20,02SNS-115,546.84,533.1,13.74,0
21,02SNS-115,575.51,561.04,14.47,0
22,02SNS-115,574.16,564.37,9.79,0
23,02SNS-115,574.37,558.98,15.39,0
24,02SNS-115,575.66,565.63,10.03,0
1,02SOD-115,583.95,560.15,23.8,0
2,02SOD-115,558.05,536.23,21.82,0
3,02SOD-115,554.94,533.71,21.22,0
4,02SOD-115,555.46,533.38,22.08,0
5,02SOD-115,542.37,522.26,20.1,0
6,02SOD-115,543.67,523.28,20.39,0
7,02SOD-115,542.41,523.06,19.35,0
8,02SOD-115,539.49,520.16,19.33,0
9,02SOD-115,536.77,516.48,21.57,-1.27
10,02SOD-115,519.86,495.48,24.37,.02
11,02SOD-115,508.1,483.94,24.16,0
12,02SOD-115,509.59,485.53,24.06,0
13,02SOD-115,518.71,492.8,25.91,0
14,02SOD-115,518.86,492.57,26.29,0
15,02SOD-115,517.17,491.74,25.43,0
16,02SOD-115,512.58,490.57,22.01,0
17,02SOD-115,525.16,499.97,25.19,0
18,02SOD-115,521.27,497.65,23.62,0
19,02SOD-115,541.29,516.9,24.39,0
20,02SOD-115,555.45,533.1,22.35,0
21,02SOD-115,583.84,561.04,22.8,0
22,02SOD-115,579.77,564.37,15.41,-.01
23,02SOD-115,583.31,558.98,24.34,-.01
24,02SOD-115,582.9,565.63,17.27,-.01
1,02SOY-115,633.39,560.15,73.25,0
2,02SOY-115,604.68,536.23,68.45,0
3,02SOY-115,608.41,533.71,74.7,0
4,02SOY-115,606.84,533.38,73.46,0
5,02SOY-115,592.07,522.26,69.8,0
6,02SOY-115,594.04,523.28,70.76,0
7,02SOY-115,594.24,523.06,71.19,0
8,02SOY-115,584.27,520.16,64.11,0
9,02SOY-115,578.51,516.48,62.95,-.91
10,02SOY-115,552.77,495.48,57.28,.01
11,02SOY-115,537.96,483.94,54.01,0
12,02SOY-115,536.05,485.53,50.52,0
13,02SOY-115,552.07,492.8,59.27,0
14,02SOY-115,553.17,492.57,60.6,0
15,02SOY-115,552.86,491.74,61.12,0
16,02SOY-115,546.82,490.57,56.25,0
17,02SOY-115,562,499.97,62.03,0
18,02SOY-115,556.76,497.65,59.11,0
19,02SOY-115,578.58,516.9,61.68,0
20,02SOY-115,596.26,533.1,63.15,0
21,02SOY-115,616.92,561.04,55.88,0
22,02SOY-115,646.84,564.37,30.99,51.48
23,02SOY-115,677.42,558.98,63.49,54.95
24,02SOY-115,671.23,565.63,54.86,50.74
1,02SRB-115,599.62,560.15,39.47,0
2,02SRB-115,576.02,536.23,39.79,0
3,02SRB-115,574.8,533.71,41.08,0
4,02SRB-115,574.3,533.38,40.91,0
5,02SRB-115,558.81,522.26,36.55,0
6,02SRB-115,560.53,523.28,37.25,0
7,02SRB-115,558.22,523.06,35.16,0
8,02SRB-115,549.69,520.16,29.53,0
9,02SRB-115,543.63,516.48,28.06,-.91
10,02SRB-115,516.96,495.48,21.47,.01
11,02SRB-115,503.9,483.94,19.95,0
12,02SRB-115,503.45,485.53,17.92,0
13,02SRB-115,514.04,492.8,21.24,0
14,02SRB-115,515.39,492.57,22.82,0
15,02SRB-115,515.4,491.74,23.66,0
16,02SRB-115,510.71,490.57,20.14,0
17,02SRB-115,525.77,499.97,25.81,0
18,02SRB-115,521.96,497.65,24.32,0
19,02SRB-115,543.69,516.9,26.79,0
20,02SRB-115,558.12,533.1,25.02,0
21,02SRB-115,582.03,561.04,20.99,0
22,02SRB-115,571.21,564.37,5.48,1.35
23,02SRB-115,589.65,558.98,29.23,1.45
24,02SRB-115,591.1,565.63,24.13,1.33
1,02SSM-115,626.7,560.15,66.55,0
2,02SSM-115,597.85,536.23,61.62,0
3,02SSM-115,595.68,533.71,61.97,0
4,02SSM-115,595.34,533.38,61.96,0
5,02SSM-115,581.38,522.26,59.11,0
6,02SSM-115,583.98,523.28,60.7,0
7,02SSM-115,585.22,523.06,62.16,0
8,02SSM-115,581.73,520.16,61.57,0
9,02SSM-115,578.64,516.48,63.06,-.9
10,02SSM-115,554.14,495.48,58.65,.01
11,02SSM-115,541.91,483.94,57.96,0
12,02SSM-115,543.66,485.53,58.13,0
13,02SSM-115,554.39,492.8,61.59,0
14,02SSM-115,554.59,492.57,62.02,0
15,02SSM-115,553.15,491.74,61.41,0
16,02SSM-115,549.32,490.57,58.76,0
17,02SSM-115,561.87,499.97,61.9,0
18,02SSM-115,557.53,497.65,59.88,0
19,02SSM-115,579.97,516.9,63.06,0
20,02SSM-115,598.59,533.1,65.48,0
21,02SSM-115,636.36,561.04,75.32,0
22,02SSM-115,630.55,564.37,66.16,.02
23,02SSM-115,631.18,558.98,72.18,.02
24,02SSM-115,627.23,565.63,61.59,.02
1,02STD-115,606.55,560.15,46.4,0
2,02STD-115,583.1,536.23,46.87,0
3,02STD-115,581.07,533.71,47.35,0
4,02STD-115,580.42,533.38,47.04,0
5,02STD-115,564.07,522.26,41.81,0
6,02STD-115,565.64,523.28,42.36,0
7,02STD-115,562.65,523.06,39.6,0
8,02STD-115,552.25,520.16,32.09,0
9,02STD-115,545.2,516.48,29.63,-.9
10,02STD-115,517.45,495.48,21.96,.01
11,02STD-115,504.17,483.94,20.22,0
12,02STD-115,503.73,485.53,18.2,0
13,02STD-115,514.38,492.8,21.58,0
14,02STD-115,516.17,492.57,23.6,0
15,02STD-115,516.74,491.74,25,0
16,02STD-115,511.94,490.57,21.37,0
17,02STD-115,527.56,499.97,27.59,0
18,02STD-115,523.87,497.65,26.22,0
19,02STD-115,546.03,516.9,29.13,0
20,02STD-115,561.73,533.1,28.62,0
21,02STD-115,586.8,561.04,25.76,0
22,02STD-115,581.29,564.37,9.61,7.31
23,02STD-115,602.26,558.98,35.47,7.81
24,02STD-115,602.64,565.63,29.8,7.21
1,02STN-115,586.12,560.15,25.97,0
2,02STN-115,560.2,536.23,23.97,0
3,02STN-115,558.56,533.71,24.84,0
4,02STN-115,558.83,533.38,25.45,0
5,02STN-115,546.07,522.26,23.81,0
6,02STN-115,547.96,523.28,24.68,0
7,02STN-115,547.51,523.06,24.46,0
8,02STN-115,544.92,520.16,24.76,0
9,02STN-115,541.67,516.48,26.19,-1
10,02STN-115,520.67,495.48,25.18,.01
11,02STN-115,509.1,483.94,25.16,0
12,02STN-115,511.07,485.53,25.54,0
13,02STN-115,520.08,492.8,27.28,0
14,02STN-115,519.92,492.57,27.35,0
15,02STN-115,518.5,491.74,26.75,0
16,02STN-115,515.71,490.57,25.15,0
17,02STN-115,527.42,499.97,27.45,0
18,02STN-115,524.34,497.65,26.69,0
19,02STN-115,545.11,516.9,28.21,0
20,02STN-115,559.62,533.1,26.52,0
21,02STN-115,587.69,561.04,26.65,0
22,02STN-115,583.99,564.37,19.62,0
23,02STN-115,585.61,558.98,26.63,0
24,02STN-115,587.56,565.63,21.93,0
1,02SWA-115,638.64,560.15,78.49,0
2,02SWA-115,610.66,536.23,74.43,0
3,02SWA-115,612.22,533.71,78.5,0
4,02SWA-115,610.15,533.38,76.77,0
5,02SWA-115,593.92,522.26,71.66,0
6,02SWA-115,595.1,523.28,71.82,0
7,02SWA-115,593.49,523.06,70.44,0
8,02SWA-115,580.82,520.16,60.66,0
9,02SWA-115,574.08,516.48,58.51,-.91
10,02SWA-115,547.25,495.48,51.76,.01
11,02SWA-115,531.77,483.94,47.83,0
12,02SWA-115,530.89,485.53,45.36,0
13,02SWA-115,546.28,492.8,53.48,0
14,02SWA-115,548.12,492.57,55.55,0
15,02SWA-115,548.59,491.74,56.85,0
16,02SWA-115,543.1,490.57,52.53,0
17,02SWA-115,558.42,499.97,58.45,0
18,02SWA-115,553.34,497.65,55.7,0
19,02SWA-115,575.09,516.9,58.19,0
20,02SWA-115,592.38,533.1,59.28,0
21,02SWA-115,616.3,561.04,55.26,0
22,02SWA-115,621,564.37,33.79,22.83
23,02SWA-115,649.5,558.98,66.14,24.37
24,02SWA-115,646.85,565.63,58.71,22.51
1,02SYA-115,643.58,560.15,83.43,0
2,02SYA-115,613.75,536.23,77.52,0
3,02SYA-115,616.52,533.71,82.81,0
4,02SYA-115,613.89,533.38,80.51,0
5,02SYA-115,597.63,522.26,75.37,0
6,02SYA-115,597.92,523.28,74.64,0
7,02SYA-115,597.44,523.06,74.39,0
8,02SYA-115,586.05,520.16,65.89,0
9,02SYA-115,580.9,516.48,65.34,-.92
10,02SYA-115,555.67,495.48,60.18,.01
11,02SYA-115,541.13,483.94,57.19,0
12,02SYA-115,539.42,485.53,53.89,0
13,02SYA-115,556.56,492.8,63.76,0
14,02SYA-115,558.4,492.57,65.83,0
15,02SYA-115,558.88,491.74,67.14,0
16,02SYA-115,551.45,490.57,60.88,0
17,02SYA-115,567.61,499.97,67.64,0
18,02SYA-115,561.01,497.65,63.36,0
19,02SYA-115,582.45,516.9,65.55,0
20,02SYA-115,599.7,533.1,66.6,0
21,02SYA-115,624.85,561.04,63.81,0
22,02SYA-115,1733.92,564.37,43.77,1125.78
23,02SYA-115,1835.05,558.98,74.4,1201.67
24,02SYA-115,1743.97,565.63,68.62,1109.71
1,02TAD-115,632.82,560.15,72.68,0
2,02TAD-115,603.11,536.23,66.88,0
3,02TAD-115,601.07,533.71,67.36,0
4,02TAD-115,600.65,533.38,67.26,0
5,02TAD-115,586.37,522.26,64.1,0
6,02TAD-115,588.88,523.28,65.6,0
7,02TAD-115,590.52,523.06,67.46,0
8,02TAD-115,585.97,520.16,65.81,0
9,02TAD-115,582.02,516.48,66.44,-.9
10,02TAD-115,556.78,495.48,61.29,.01
11,02TAD-115,544.2,483.94,60.25,0
12,02TAD-115,545.97,485.53,60.44,0
13,02TAD-115,556.98,492.8,64.18,0
14,02TAD-115,557.34,492.57,64.77,0
15,02TAD-115,556.18,491.74,64.44,0
16,02TAD-115,552.14,490.57,61.57,0
17,02TAD-115,565.49,499.97,65.52,0
18,02TAD-115,561.03,497.65,63.38,0
19,02TAD-115,584.05,516.9,67.15,0
20,02TAD-115,603.61,533.1,70.51,0
21,02TAD-115,641.82,561.04,80.78,0
22,02TAD-115,633.58,564.37,69.16,.05
23,02TAD-115,636.38,558.98,77.34,.05
24,02TAD-115,631.72,565.63,66.04,.05
1,02TAE-115,639.34,560.15,79.19,0
2,02TAE-115,610.44,536.23,74.21,0
3,02TAE-115,613.78,533.71,80.06,0
4,02TAE-115,612.06,533.38,78.68,0
5,02TAE-115,597.02,522.26,74.75,0
6,02TAE-115,598.69,523.28,75.41,0
7,02TAE-115,598.31,523.06,75.26,0
8,02TAE-115,588.7,520.16,68.54,0
9,02TAE-115,583.91,516.48,68.35,-.91
10,02TAE-115,558.6,495.48,63.11,.01
11,02TAE-115,544.01,483.94,60.07,0
12,02TAE-115,542.41,485.53,56.88,0
13,02TAE-115,558.63,492.8,65.83,0
14,02TAE-115,559.91,492.57,67.33,0
15,02TAE-115,559.59,491.74,67.85,0
16,02TAE-115,553.46,490.57,62.89,0
17,02TAE-115,568.76,499.97,68.79,0
18,02TAE-115,563.02,497.65,65.37,0
19,02TAE-115,584.6,516.9,67.7,0
20,02TAE-115,600.8,533.1,67.69,0
21,02TAE-115,620.28,561.04,59.24,0
22,02TAE-115,606.48,564.37,32.72,9.39
23,02TAE-115,635.96,558.98,66.96,10.02
24,02TAE-115,631.75,565.63,56.86,9.25
1,02TAJ-115,563.23,560.15,3.08,0
2,02TAJ-115,538.98,536.23,2.75,0
3,02TAJ-115,537.09,533.71,3.38,0
4,02TAJ-115,537.16,533.38,3.77,0
5,02TAJ-115,525.18,522.26,2.92,0
6,02TAJ-115,526.54,523.28,3.26,0
7,02TAJ-115,525.92,523.06,2.87,0
8,02TAJ-115,524.38,520.16,4.22,0
9,02TAJ-115,520.87,516.48,6.46,-2.07
10,02TAJ-115,503.48,495.48,7.97,.03
11,02TAJ-115,492.92,483.94,8.98,0
12,02TAJ-115,494.91,485.53,9.38,0
13,02TAJ-115,503.03,492.8,10.23,0
14,02TAJ-115,502.87,492.57,10.3,0
15,02TAJ-115,501.59,491.74,9.85,0
16,02TAJ-115,498.8,490.57,8.24,0
17,02TAJ-115,509.8,499.97,9.84,0
18,02TAJ-115,505.98,497.65,8.33,0
19,02TAJ-115,525.02,516.9,8.12,0
20,02TAJ-115,538.96,533.1,5.86,0
21,02TAJ-115,565.79,561.04,4.75,0
22,02TAJ-115,564.87,564.37,.5,0
23,02TAJ-115,564.02,558.98,5.04,0
24,02TAJ-115,566.27,565.63,.64,0
1,02TAN-115,587.09,560.15,26.94,0
2,02TAN-115,578.08,536.23,41.86,0
3,02TAN-115,590.27,533.71,56.56,0
4,02TAN-115,592.57,533.38,59.18,0
5,02TAN-115,578.37,522.26,56.11,0
6,02TAN-115,580.55,523.28,57.27,0
7,02TAN-115,567.45,523.06,44.39,0
8,02TAN-115,572.56,520.16,52.4,0
9,02TAN-115,577.54,516.48,60.93,.13
10,02TAN-115,540.64,495.48,45.17,-.01
11,02TAN-115,528.65,483.94,44.71,0
12,02TAN-115,532.04,485.53,46.5,0
13,02TAN-115,541.88,492.8,49.08,0
14,02TAN-115,535.92,492.57,43.35,0
15,02TAN-115,533.9,491.74,42.16,0
16,02TAN-115,533.14,490.57,42.57,0
17,02TAN-115,559.77,499.97,59.8,0
18,02TAN-115,557.09,497.65,59.44,0
19,02TAN-115,572.64,516.9,55.74,0
20,02TAN-115,578.82,533.1,45.72,0
21,02TAN-115,599.69,561.04,38.65,0
22,02TAN-115,595.44,564.37,31.04,.03
23,02TAN-115,592.42,558.98,33.4,.03
24,02TAN-115,607.48,565.63,41.82,.03
1,02TAT-115,637.45,560.15,77.3,0
2,02TAT-115,607.91,536.23,71.68,0
3,02TAT-115,610.71,533.71,76.99,0
4,02TAT-115,608.07,533.38,74.69,0
5,02TAT-115,591.9,522.26,69.64,0
6,02TAT-115,592.13,523.28,68.85,0
7,02TAT-115,591.52,523.06,68.46,0
8,02TAT-115,580.14,520.16,59.98,0
9,02TAT-115,575.05,516.48,59.5,-.92
10,02TAT-115,550.09,495.48,54.61,.01
11,02TAT-115,535.72,483.94,51.77,0
12,02TAT-115,533.99,485.53,48.46,0
13,02TAT-115,551.05,492.8,58.25,0
14,02TAT-115,552.93,492.57,60.36,0
15,02TAT-115,553.43,491.74,61.7,0
16,02TAT-115,546.13,490.57,55.57,0
17,02TAT-115,562.19,499.97,62.22,0
18,02TAT-115,555.56,497.65,57.91,0
19,02TAT-115,576.76,516.9,59.86,0
20,02TAT-115,593.88,533.1,60.77,0
21,02TAT-115,618.78,561.04,57.74,0
22,02TAT-115,1715.2,564.37,37.77,1113.06
23,02TAT-115,1815.5,558.98,68.41,1188.1
24,02TAT-115,1725.35,565.63,62.53,1097.18
1,02TBH-85,588.99,560.15,28.84,0
2,02TBH-85,565.83,536.23,29.6,0
3,02TBH-85,566.43,533.71,32.71,0
4,02TBH-85,567.32,533.38,33.94,0
5,02TBH-85,554.15,522.26,31.89,0
6,02TBH-85,556.09,523.28,32.81,0
7,02TBH-85,553.84,523.06,30.78,0
8,02TBH-85,552.6,520.16,32.44,0
9,02TBH-85,551.22,516.48,35.23,-.49
10,02TBH-85,528.03,495.48,32.55,.01
11,02TBH-85,517,483.94,33.06,0
12,02TBH-85,519.36,485.53,33.82,0
13,02TBH-85,528.79,492.8,35.99,0
14,02TBH-85,527.64,492.57,35.07,0
15,02TBH-85,525.85,491.74,34.11,0
16,02TBH-85,523.44,490.57,32.88,0
17,02TBH-85,536.86,499.97,36.9,0
18,02TBH-85,533.47,497.65,35.82,0
19,02TBH-85,553.29,516.9,36.39,0
20,02TBH-85,566.32,533.1,33.21,0
21,02TBH-85,593.57,561.04,32.54,0
22,02TBH-85,590.62,564.37,26.24,.01
23,02TBH-85,590.27,558.98,31.28,.01
24,02TBH-85,594.85,565.63,29.21,.01
1,02TBL-115,603.23,560.15,43.08,0
2,02TBL-115,576.29,536.23,40.06,0
3,02TBL-115,575.76,533.71,42.05,0
4,02TBL-115,574.99,533.38,41.6,0
5,02TBL-115,560.83,522.26,38.57,0
6,02TBL-115,562.12,523.28,38.84,0
7,02TBL-115,560.9,523.06,37.85,0
8,02TBL-115,555.67,520.16,35.51,0
9,02TBL-115,551.69,516.48,36.22,-1
10,02TBL-115,529.21,495.48,33.72,.01
11,02TBL-115,516.11,483.94,32.17,0
12,02TBL-115,518.34,485.53,32.81,0
13,02TBL-115,527.77,492.8,34.97,0
14,02TBL-115,528.06,492.57,35.49,0
15,02TBL-115,527.06,491.74,35.32,0
16,02TBL-115,522.77,490.57,32.21,0
17,02TBL-115,536.07,499.97,36.1,0
18,02TBL-115,531.89,497.65,34.24,0
19,02TBL-115,552.76,516.9,35.86,0
20,02TBL-115,567.3,533.1,34.19,0
21,02TBL-115,594.05,561.04,33.01,0
22,02TBL-115,586.21,564.37,21.88,-.04
23,02TBL-115,596.68,558.98,37.74,-.04
24,02TBL-115,597.54,565.63,31.95,-.04
1,02TBQ-115,660.27,560.15,100.12,0
2,02TBQ-115,628.61,536.23,92.38,0
3,02TBQ-115,630.44,533.71,96.72,0
4,02TBQ-115,627.07,533.38,93.69,0
5,02TBQ-115,610.01,522.26,87.74,0
6,02TBQ-115,609.4,523.28,86.12,0
7,02TBQ-115,608.15,523.06,85.1,0
