Centro Nacional de Control de Energia
Precios Marginales Locales del MDA 
Sistema Interconectado Nacional
Reporte diario
Fecha: 07/Septiembre/2020
Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 06/Septiembre/2020 14:50:18 hrs.
Nota: Los acentos de este reporte se omiten intencionalmente por sistema
Hora,Clave del nodo,Precio marginal local ($/MWh),Componente de energia ($/MWh),Componente de perdidas ($/MWh),Componente de congestion ($/MWh)
17,02LOA-115,605.04,579.33,25.7,0
18,02LOA-115,628.67,601.72,26.94,0
19,02LOA-115,613.79,589.2,24.59,0
20,02LOA-115,613.9,588.69,25.21,0
21,02LOA-115,649.15,617.16,31.99,0
22,02LOA-115,650.78,620.13,30.66,0
23,02LOA-115,633.42,605.33,28.09,0
24,02LOA-115,631.66,604.17,27.49,0
1,02LOC-115,575.77,542.14,33.63,0
2,02LOC-115,570.65,536.39,34.25,0
3,02LOC-115,564.38,531.47,32.91,0
4,02LOC-115,556.74,523.79,32.95,0
5,02LOC-115,557.35,524.2,33.15,0
6,02LOC-115,556.25,523.47,32.78,0
7,02LOC-115,570.73,536.97,33.76,0
8,02LOC-115,590.64,558.2,32.44,0
9,02LOC-115,596.26,561.35,34.91,0
10,02LOC-115,602.15,557.61,35.42,9.12
11,02LOC-115,623.91,534.1,33.38,56.43
12,02LOC-115,586.98,551.94,35.04,0
13,02LOC-115,596.07,561.62,34.45,0
14,02LOC-115,600.03,566.08,33.96,0
15,02LOC-115,604.84,571.12,33.71,0
16,02LOC-115,595.64,562.2,33.44,0
17,02LOC-115,614.62,579.33,35.29,0
18,02LOC-115,637.99,601.72,36.26,0
19,02LOC-115,624.68,589.2,35.48,0
20,02LOC-115,624.2,588.69,35.51,0
21,02LOC-115,658.66,617.16,41.5,0
22,02LOC-115,660.35,620.13,40.22,0
23,02LOC-115,641.96,605.33,36.62,0
24,02LOC-115,639.23,604.17,35.06,0
1,02LPA-115,598.54,542.14,56.4,0
2,02LPA-115,596.62,536.39,60.23,0
3,02LPA-115,587.14,531.47,55.68,0
4,02LPA-115,579.43,523.79,55.64,0
5,02LPA-115,580.01,524.2,55.82,0
6,02LPA-115,578.88,523.47,55.41,0
7,02LPA-115,594.65,536.97,57.69,0
8,02LPA-115,616.82,558.2,58.62,0
9,02LPA-115,622.78,561.35,61.44,0
10,02LPA-115,632.35,557.61,63.19,11.56
11,02LPA-115,664.8,534.1,59.17,71.54
12,02LPA-115,612.15,551.94,60.21,0
13,02LPA-115,621.17,561.62,59.55,0
14,02LPA-115,626.57,566.08,60.49,0
15,02LPA-115,631.62,571.12,60.5,0
16,02LPA-115,621.23,562.2,59.04,0
17,02LPA-115,641.74,579.33,62.41,0
18,02LPA-115,666.35,601.72,64.63,0
19,02LPA-115,648.14,589.2,58.94,0
20,02LPA-115,647.88,588.69,59.2,0
21,02LPA-115,695.92,617.16,78.76,0
22,02LPA-115,697.69,620.13,77.57,0
23,02LPA-115,676.14,605.33,70.81,0
24,02LPA-115,671.49,604.17,67.32,0
1,02LRD-115,606.08,542.14,63.94,0
2,02LRD-115,608.47,536.39,72.08,0
3,02LRD-115,596.73,531.47,65.26,0
4,02LRD-115,589.24,523.79,65.45,0
5,02LRD-115,588.51,524.2,64.32,0
6,02LRD-115,584.06,523.47,60.58,0
7,02LRD-115,596.37,536.97,59.41,0
8,02LRD-115,615.89,558.2,57.7,0
9,02LRD-115,618.55,561.35,57.2,0
10,02LRD-115,629.71,557.61,61.5,10.61
11,02LRD-115,655.53,534.1,55.78,65.66
12,02LRD-115,605.9,551.94,53.96,0
13,02LRD-115,614.01,561.62,52.39,0
14,02LRD-115,620.41,566.08,54.33,0
15,02LRD-115,626.85,571.12,55.72,0
16,02LRD-115,617.62,562.2,55.43,0
17,02LRD-115,641.57,579.33,62.23,0
18,02LRD-115,665.02,601.72,63.3,0
19,02LRD-115,643.71,589.2,54.52,0
20,02LRD-115,645.29,588.69,56.6,0
21,02LRD-115,694.94,617.16,77.78,0
22,02LRD-115,695.59,620.13,75.47,0
23,02LRD-115,677.28,605.33,71.95,0
24,02LRD-115,677.57,604.17,73.4,0
1,02LRP-115,569.15,542.14,27.01,0
2,02LRP-115,566.61,536.39,30.22,0
3,02LRP-115,559.5,531.47,28.03,0
4,02LRP-115,552.45,523.79,28.66,0
5,02LRP-115,552.59,524.2,28.4,0
6,02LRP-115,551.02,523.47,27.54,0
7,02LRP-115,564.68,536.97,27.71,0
8,02LRP-115,584.11,558.2,25.92,0
9,02LRP-115,588.4,561.35,27.05,0
10,02LRP-115,598.14,557.61,28.31,12.22
11,02LRP-115,635.43,534.1,25.68,75.65
12,02LRP-115,577.86,551.94,25.92,0
13,02LRP-115,586.13,561.62,24.51,0
14,02LRP-115,590.67,566.08,24.59,0
15,02LRP-115,595.2,571.12,24.08,0
16,02LRP-115,586.3,562.2,24.1,0
17,02LRP-115,605.53,579.33,26.19,0
18,02LRP-115,628.94,601.72,27.22,0
19,02LRP-115,613.96,589.2,24.76,0
20,02LRP-115,613.97,588.69,25.28,0
21,02LRP-115,649.38,617.16,32.22,0
22,02LRP-115,651.15,620.13,31.02,0
23,02LRP-115,633.82,605.33,28.49,0
24,02LRP-115,632.22,604.17,28.05,0
1,02LRZ-115,569.21,542.14,27.07,0
2,02LRZ-115,566.65,536.39,30.25,0
3,02LRZ-115,559.55,531.47,28.08,0
4,02LRZ-115,552.5,523.79,28.71,0
5,02LRZ-115,552.64,524.2,28.44,0
6,02LRZ-115,551.06,523.47,27.59,0
7,02LRZ-115,564.73,536.97,27.76,0
8,02LRZ-115,584.17,558.2,25.98,0
9,02LRZ-115,588.47,561.35,27.12,0
10,02LRZ-115,598.22,557.61,28.37,12.24
11,02LRZ-115,635.59,534.1,25.75,75.74
12,02LRZ-115,577.93,551.94,25.99,0
13,02LRZ-115,586.2,561.62,24.58,0
14,02LRZ-115,590.74,566.08,24.66,0
15,02LRZ-115,595.28,571.12,24.15,0
16,02LRZ-115,586.37,562.2,24.17,0
17,02LRZ-115,605.59,579.33,26.26,0
18,02LRZ-115,629.01,601.72,27.29,0
19,02LRZ-115,614.04,589.2,24.84,0
20,02LRZ-115,614.06,588.69,25.37,0
21,02LRZ-115,649.47,617.16,32.31,0
22,02LRZ-115,651.23,620.13,31.11,0
23,02LRZ-115,633.9,605.33,28.57,0
24,02LRZ-115,632.29,604.17,28.12,0
1,02LSL-115,569.32,542.14,27.18,0
2,02LSL-115,565.95,536.39,29.56,0
3,02LSL-115,559.35,531.47,27.88,0
4,02LSL-115,552.34,523.79,28.55,0
5,02LSL-115,552.54,524.2,28.35,0
6,02LSL-115,550.81,523.47,27.33,0
7,02LSL-115,564.6,536.97,27.64,0
8,02LSL-115,584.36,558.2,26.16,0
9,02LSL-115,588.75,561.35,27.4,0
10,02LSL-115,599.01,557.61,28.71,12.7
11,02LSL-115,638.99,534.1,26.29,78.61
12,02LSL-115,578.31,551.94,26.37,0
13,02LSL-115,586.84,561.62,25.22,0
14,02LSL-115,591.23,566.08,25.15,0
15,02LSL-115,595.92,571.12,24.79,0
16,02LSL-115,586.72,562.2,24.52,0
17,02LSL-115,605.76,579.33,26.42,0
18,02LSL-115,629.42,601.72,27.7,0
19,02LSL-115,614.43,589.2,25.23,0
20,02LSL-115,614.5,588.69,25.81,0
21,02LSL-115,649.96,617.16,32.81,0
22,02LSL-115,651.52,620.13,31.4,0
23,02LSL-115,634.29,605.33,28.96,0
24,02LSL-115,632.56,604.17,28.39,0
1,02LTP-115,600.53,542.14,58.39,0
2,02LTP-115,590,536.39,53.61,0
3,02LTP-115,586.73,531.47,55.26,0
4,02LTP-115,577.15,523.79,53.36,0
5,02LTP-115,578.92,524.2,54.72,0
6,02LTP-115,575.46,523.47,51.98,0
7,02LTP-115,588.79,536.97,51.82,0
8,02LTP-115,591.83,558.2,33.63,0
9,02LTP-115,608.78,561.35,47.44,0
10,02LTP-115,601.23,557.61,36.72,6.9
11,02LTP-115,612.76,534.1,35.94,42.73
12,02LTP-115,601.93,551.94,49.99,0
13,02LTP-115,613,561.62,51.38,0
14,02LTP-115,606.48,566.08,40.4,0
15,02LTP-115,611.65,571.12,40.53,0
16,02LTP-115,602.88,562.2,40.68,0
17,02LTP-115,621.07,579.33,41.74,0
18,02LTP-115,631.11,601.72,29.39,0
19,02LTP-115,649.98,589.2,60.78,0
20,02LTP-115,648.27,588.69,59.58,0
21,02LTP-115,651.4,617.16,34.24,0
22,02LTP-115,654.09,620.13,33.96,0
23,02LTP-115,636.49,605.33,31.16,0
24,02LTP-115,635.31,604.17,31.14,0
1,02LVA-115,612.19,542.14,70.05,0
2,02LVA-115,624.23,536.39,87.84,0
3,02LVA-115,610.69,531.47,79.23,0
4,02LVA-115,602.82,523.79,79.03,0
5,02LVA-115,599.94,524.2,75.74,0
6,02LVA-115,594.18,523.47,70.71,0
7,02LVA-115,605.8,536.97,68.83,0
8,02LVA-115,622.2,558.2,64,0
9,02LVA-115,623.38,561.35,62.04,0
10,02LVA-115,638.77,557.61,70.28,10.89
11,02LVA-115,661.53,534.1,60.06,67.38
12,02LVA-115,605.19,551.94,53.25,0
13,02LVA-115,610.26,561.62,48.64,0
14,02LVA-115,616.71,566.08,50.64,0
15,02LVA-115,622.44,571.12,51.31,0
16,02LVA-115,611.36,562.2,49.16,0
17,02LVA-115,638.4,579.33,59.07,0
18,02LVA-115,661.68,601.72,59.96,0
19,02LVA-115,634.29,589.2,45.09,0
20,02LVA-115,635.61,588.69,46.92,0
21,02LVA-115,687.23,617.16,70.07,0
22,02LVA-115,689.84,620.13,69.72,0
23,02LVA-115,672.97,605.33,67.64,0
24,02LVA-115,679.74,604.17,75.57,0
1,02LVD-230,567.4,542.14,25.26,0
2,02LVD-230,577.44,536.39,41.05,0
3,02LVD-230,563.64,531.47,32.18,0
4,02LVD-230,558.43,523.79,34.64,0
5,02LVD-230,556.85,524.2,32.65,0
6,02LVD-230,554,523.47,30.53,0
7,02LVD-230,565.37,536.97,28.41,0
8,02LVD-230,581.95,558.2,23.75,0
9,02LVD-230,581.41,561.35,20.06,0
10,02LVD-230,587.5,557.61,19.06,10.84
11,02LVD-230,614.61,534.1,13.42,67.09
12,02LVD-230,561.35,551.94,9.41,0
13,02LVD-230,563.35,561.62,1.73,0
14,02LVD-230,570.34,566.08,4.26,0
15,02LVD-230,577.09,571.12,5.97,0
16,02LVD-230,567.75,562.2,5.55,0
17,02LVD-230,594.76,579.33,15.42,0
18,02LVD-230,619.33,601.72,17.61,0
19,02LVD-230,601.03,589.2,11.83,0
20,02LVD-230,605.98,588.69,17.29,0
21,02LVD-230,653.57,617.16,36.41,0
22,02LVD-230,656.28,620.13,36.16,0
23,02LVD-230,642.39,605.33,37.06,0
24,02LVD-230,646.8,604.17,42.63,0
1,02MAA-115,599.46,542.14,57.32,0
2,02MAA-115,611.58,536.39,75.18,0
3,02MAA-115,599.49,531.47,68.03,0
4,02MAA-115,592.18,523.79,68.39,0
5,02MAA-115,590.47,524.2,66.27,0
6,02MAA-115,586.1,523.47,62.63,0
7,02MAA-115,598.33,536.97,61.37,0
8,02MAA-115,615.98,558.2,57.78,0
9,02MAA-115,615.97,561.35,54.63,0
10,02MAA-115,630.71,557.61,62.22,10.89
11,02MAA-115,653.86,534.1,52.4,67.37
12,02MAA-115,597.9,551.94,45.96,0
13,02MAA-115,601.24,561.62,39.62,0
14,02MAA-115,606.24,566.08,40.16,0
15,02MAA-115,608.6,571.12,37.48,0
16,02MAA-115,596.38,562.2,34.18,0
17,02MAA-115,625.55,579.33,46.22,0
18,02MAA-115,651.36,601.72,49.63,0
19,02MAA-115,619,589.2,29.8,0
20,02MAA-115,618.5,588.69,29.82,0
21,02MAA-115,671.59,617.16,54.43,0
22,02MAA-115,671.15,620.13,51.02,0
23,02MAA-115,654.49,605.33,49.15,0
24,02MAA-115,663.48,604.17,59.31,0
1,02MAP-115,613.49,542.14,71.35,0
2,02MAP-115,625.08,536.39,88.68,0
3,02MAP-115,612.45,531.47,80.98,0
4,02MAP-115,604.59,523.79,80.8,0
5,02MAP-115,603.09,524.2,78.89,0
6,02MAP-115,598.59,523.47,75.12,0
7,02MAP-115,611.47,536.97,74.5,0
8,02MAP-115,629.53,558.2,71.33,0
9,02MAP-115,630.08,561.35,68.73,0
10,02MAP-115,644.35,557.61,75.86,10.89
11,02MAP-115,667.65,534.1,66.18,67.38
12,02MAP-115,612.08,551.94,60.14,0
13,02MAP-115,616.09,561.62,54.46,0
14,02MAP-115,621.42,566.08,55.34,0
15,02MAP-115,621.55,571.12,50.43,0
16,02MAP-115,608.11,562.2,45.92,0
17,02MAP-115,638.62,579.33,59.28,0
18,02MAP-115,668.25,601.72,66.53,0
19,02MAP-115,629.43,589.2,40.24,0
20,02MAP-115,630.73,588.69,42.04,0
21,02MAP-115,694.57,617.16,77.41,0
22,02MAP-115,692.46,620.13,72.33,0
23,02MAP-115,675.57,605.33,70.24,0
24,02MAP-115,683.11,604.17,78.93,0
1,02MAR-115,568.54,542.14,26.4,0
2,02MAR-115,565.25,536.39,28.85,0
3,02MAR-115,558.52,531.47,27.06,0
4,02MAR-115,551.45,523.79,27.65,0
5,02MAR-115,551.66,524.2,27.46,0
6,02MAR-115,550.05,523.47,26.58,0
7,02MAR-115,563.83,536.97,26.87,0
8,02MAR-115,583.54,558.2,25.34,0
9,02MAR-115,587.88,561.35,26.53,0
10,02MAR-115,598.04,557.61,27.69,12.75
11,02MAR-115,638.41,534.1,25.42,78.9
12,02MAR-115,577.51,551.94,25.57,0
13,02MAR-115,586,561.62,24.38,0
14,02MAR-115,590.41,566.08,24.33,0
15,02MAR-115,595.09,571.12,23.97,0
16,02MAR-115,586.05,562.2,23.85,0
17,02MAR-115,605.13,579.33,25.8,0
18,02MAR-115,628.74,601.72,27.02,0
19,02MAR-115,613.87,589.2,24.67,0
20,02MAR-115,614.03,588.69,25.34,0
21,02MAR-115,649.32,617.16,32.16,0
22,02MAR-115,650.96,620.13,30.84,0
23,02MAR-115,633.53,605.33,28.2,0
24,02MAR-115,631.77,604.17,27.6,0
1,02MAS-115,591.66,542.14,49.51,0
2,02MAS-115,602.23,536.39,65.84,0
3,02MAS-115,590.94,531.47,59.48,0
4,02MAS-115,583.96,523.79,60.17,0
5,02MAS-115,582.55,524.2,58.35,0
6,02MAS-115,578.6,523.47,55.12,0
7,02MAS-115,590.68,536.97,53.71,0
8,02MAS-115,608.4,558.2,50.2,0
9,02MAS-115,608.3,561.35,46.95,0
10,02MAS-115,621.52,557.61,53.03,10.88
11,02MAS-115,645.63,534.1,44.22,67.32
12,02MAS-115,590.26,551.94,38.32,0
13,02MAS-115,595.19,561.62,33.56,0
14,02MAS-115,601.23,566.08,35.16,0
15,02MAS-115,607.14,571.12,36.02,0
16,02MAS-115,596.42,562.2,34.23,0
17,02MAS-115,621.52,579.33,42.19,0
18,02MAS-115,644.42,601.72,42.69,0
19,02MAS-115,621.24,589.2,32.04,0
20,02MAS-115,621.27,588.69,32.58,0
21,02MAS-115,667.17,617.16,50.02,0
22,02MAS-115,668.37,620.13,48.25,0
23,02MAS-115,651.71,605.33,46.37,0
24,02MAS-115,657.22,604.17,53.04,0
1,02MAU-115,560.99,542.14,18.84,0
2,02MAU-115,556.3,536.39,19.9,0
3,02MAU-115,548.82,531.47,17.35,0
4,02MAU-115,541.22,523.79,17.43,0
5,02MAU-115,541.82,524.2,17.62,0
6,02MAU-115,539.41,523.47,15.93,0
7,02MAU-115,553.77,536.97,16.81,0
8,02MAU-115,574.12,558.2,15.92,0
9,02MAU-115,579.39,561.35,18.05,0
10,02MAU-115,583.97,557.61,20.53,5.83
11,02MAU-115,588.95,534.1,18.77,36.08
12,02MAU-115,571.47,551.94,19.53,0
13,02MAU-115,580.75,561.62,19.13,0
14,02MAU-115,584.48,566.08,18.4,0
15,02MAU-115,589.55,571.12,18.43,0
16,02MAU-115,580.36,562.2,18.17,0
17,02MAU-115,598,579.33,18.67,0
18,02MAU-115,622.04,601.72,20.32,0
19,02MAU-115,607.05,589.2,17.86,0
20,02MAU-115,607.08,588.69,18.39,0
21,02MAU-115,638.78,617.16,21.62,0
22,02MAU-115,640.19,620.13,20.07,0
23,02MAU-115,627.42,605.33,22.09,0
24,02MAU-115,624.21,604.17,20.04,0
1,02MAZ-115,608.44,542.14,66.3,0
2,02MAZ-115,620.31,536.39,83.92,0
3,02MAZ-115,607.95,531.47,76.48,0
4,02MAZ-115,600.46,523.79,76.67,0
5,02MAZ-115,598.77,524.2,74.57,0
6,02MAZ-115,594.38,523.47,70.91,0
7,02MAZ-115,606.97,536.97,70,0
8,02MAZ-115,625.1,558.2,66.9,0
9,02MAZ-115,625.7,561.35,64.35,0
10,02MAZ-115,640.16,557.61,71.67,10.89
11,02MAZ-115,662.97,534.1,61.5,67.38
12,02MAZ-115,607.19,551.94,55.25,0
13,02MAZ-115,610.82,561.62,49.2,0
14,02MAZ-115,616.05,566.08,49.98,0
15,02MAZ-115,616.17,571.12,45.04,0
16,02MAZ-115,602.75,562.2,40.56,0
17,02MAZ-115,633,579.33,53.66,0
18,02MAZ-115,661.84,601.72,60.12,0
19,02MAZ-115,623.12,589.2,33.92,0
20,02MAZ-115,623.31,588.69,34.62,0
21,02MAZ-115,684.27,617.16,67.11,0
22,02MAZ-115,682.38,620.13,62.25,0
23,02MAZ-115,666.45,605.33,61.12,0
24,02MAZ-115,674.77,604.17,70.6,0
1,02MCB-115,568.28,542.14,26.14,0
2,02MCB-115,566.2,536.39,29.8,0
3,02MCB-115,557.67,531.47,26.2,0
4,02MCB-115,550.45,523.79,26.66,0
5,02MCB-115,550.03,524.2,25.83,0
6,02MCB-115,542.51,523.47,19.04,0
7,02MCB-115,555.17,536.97,18.21,0
8,02MCB-115,574.01,558.2,15.81,0
9,02MCB-115,578.26,561.35,16.91,0
10,02MCB-115,588.11,557.61,21.96,8.55
11,02MCB-115,608.23,534.1,21.22,52.91
12,02MCB-115,572.85,551.94,20.91,0
13,02MCB-115,582.45,561.62,20.83,0
14,02MCB-115,587.41,566.08,21.33,0
15,02MCB-115,592.96,571.12,21.84,0
16,02MCB-115,584.77,562.2,22.58,0
17,02MCB-115,602.94,579.33,23.61,0
18,02MCB-115,626.27,601.72,24.55,0
19,02MCB-115,610.06,589.2,20.86,0
20,02MCB-115,614.86,588.69,26.18,0
21,02MCB-115,652.98,617.16,35.83,0
22,02MCB-115,656.5,620.13,36.38,0
23,02MCB-115,638.3,605.33,32.96,0
24,02MCB-115,636.1,604.17,31.93,0
1,02MCD-115,611.44,542.14,69.3,0
2,02MCD-115,623.51,536.39,87.11,0
3,02MCD-115,610.01,531.47,78.54,0
4,02MCD-115,602.16,523.79,78.37,0
5,02MCD-115,599.27,524.2,75.07,0
6,02MCD-115,593.54,523.47,70.07,0
7,02MCD-115,605.15,536.97,68.19,0
8,02MCD-115,621.56,558.2,63.36,0
9,02MCD-115,622.72,561.35,61.37,0
10,02MCD-115,638.14,557.61,69.64,10.89
11,02MCD-115,660.92,534.1,59.45,67.38
12,02MCD-115,604.54,551.94,52.6,0
13,02MCD-115,609.58,561.62,47.96,0
14,02MCD-115,616.02,566.08,49.94,0
15,02MCD-115,621.71,571.12,50.59,0
16,02MCD-115,610.62,562.2,48.43,0
17,02MCD-115,637.64,579.33,58.31,0
18,02MCD-115,660.89,601.72,59.17,0
19,02MCD-115,633.52,589.2,44.32,0
20,02MCD-115,634.91,588.69,46.22,0
21,02MCD-115,686.44,617.16,69.29,0
22,02MCD-115,689.02,620.13,68.89,0
23,02MCD-115,672.2,605.33,66.86,0
24,02MCD-115,679.09,604.17,74.91,0
1,02MCL-115,612.25,542.14,70.11,0
2,02MCL-115,624.09,536.39,87.69,0
3,02MCL-115,610.18,531.47,78.71,0
4,02MCL-115,601.93,523.79,78.14,0
5,02MCL-115,598.91,524.2,74.72,0
6,02MCL-115,592.76,523.47,69.29,0
7,02MCL-115,604.09,536.97,67.13,0
8,02MCL-115,619.92,558.2,61.72,0
9,02MCL-115,620.72,561.35,59.37,0
10,02MCL-115,635.52,557.61,67.02,10.89
11,02MCL-115,658.12,534.1,56.64,67.38
12,02MCL-115,601.64,551.94,49.7,0
13,02MCL-115,606.9,561.62,45.28,0
14,02MCL-115,613.69,566.08,47.61,0
15,02MCL-115,619.28,571.12,48.16,0
16,02MCL-115,608.37,562.2,46.17,0
17,02MCL-115,635.27,579.33,55.94,0
18,02MCL-115,658.63,601.72,56.91,0
19,02MCL-115,631.71,589.2,42.52,0
20,02MCL-115,634,588.69,45.31,0
21,02MCL-115,687.29,617.16,70.13,0
22,02MCL-115,690.28,620.13,70.15,0
23,02MCL-115,673.46,605.33,68.13,0
24,02MCL-115,680.19,604.17,76.01,0
1,02MCN-115,599.71,542.14,57.57,0
2,02MCN-115,603.35,536.39,66.95,0
3,02MCN-115,593.01,531.47,61.54,0
4,02MCN-115,586.51,523.79,62.72,0
5,02MCN-115,586.15,524.2,61.95,0
6,02MCN-115,583.4,523.47,59.92,0
7,02MCN-115,595.91,536.97,58.95,0
8,02MCN-115,615.38,558.2,57.18,0
9,02MCN-115,619.53,561.35,58.18,0
10,02MCN-115,628.55,557.61,60.39,10.55
11,02MCN-115,655.01,534.1,55.62,65.3
12,02MCN-115,605.1,551.94,53.16,0
13,02MCN-115,612.44,561.62,50.82,0
14,02MCN-115,618.99,566.08,52.91,0
15,02MCN-115,624.68,571.12,53.55,0
16,02MCN-115,614.45,562.2,52.25,0
17,02MCN-115,637.15,579.33,57.81,0
18,02MCN-115,662.29,601.72,60.57,0
19,02MCN-115,641.67,589.2,52.48,0
20,02MCN-115,642.03,588.69,53.34,0
21,02MCN-115,691.63,617.16,74.47,0
22,02MCN-115,692.45,620.13,72.32,0
23,02MCN-115,674.35,605.33,69.02,0
24,02MCN-115,673.78,604.17,69.61,0
1,02MCP-115,615.76,542.14,73.62,0
2,02MCP-115,627.61,536.39,91.22,0
3,02MCP-115,613.83,531.47,82.37,0
4,02MCP-115,605.78,523.79,81.99,0
5,02MCP-115,602.71,524.2,78.52,0
6,02MCP-115,596.79,523.47,73.31,0
7,02MCP-115,608.38,536.97,71.41,0
8,02MCP-115,624.62,558.2,66.42,0
9,02MCP-115,626,561.35,64.65,0
10,02MCP-115,641.52,557.61,73.03,10.89
11,02MCP-115,664.22,534.1,62.75,67.38
12,02MCP-115,607.99,551.94,56.05,0
13,02MCP-115,613.25,561.62,51.63,0
14,02MCP-115,619.79,566.08,53.72,0
15,02MCP-115,625.64,571.12,54.52,0
16,02MCP-115,614.56,562.2,52.36,0
17,02MCP-115,641.71,579.33,62.37,0
18,02MCP-115,665.15,601.72,63.43,0
19,02MCP-115,637.46,589.2,48.26,0
20,02MCP-115,638.74,588.69,50.05,0
21,02MCP-115,691.08,617.16,73.92,0
22,02MCP-115,693.87,620.13,73.75,0
23,02MCP-115,676.87,605.33,71.54,0
24,02MCP-115,683.3,604.17,79.13,0
1,02MDB-230,567.44,542.14,25.3,0
2,02MDB-230,562.92,536.39,26.52,0
3,02MDB-230,556.47,531.47,25.01,0
4,02MDB-230,549.11,523.79,25.32,0
5,02MDB-230,549.49,524.2,25.29,0
6,02MDB-230,547.92,523.47,24.45,0
7,02MDB-230,562.15,536.97,25.19,0
8,02MDB-230,581.52,558.2,23.32,0
9,02MDB-230,584.44,561.35,23.09,0
10,02MDB-230,588.74,557.61,22.15,8.98
11,02MDB-230,609.92,534.1,20.24,55.58
12,02MDB-230,572.14,551.94,20.2,0
13,02MDB-230,580.72,561.62,19.1,0
14,02MDB-230,584.5,566.08,18.42,0
15,02MDB-230,589.81,571.12,18.68,0
16,02MDB-230,581.42,562.2,19.22,0
17,02MDB-230,601.43,579.33,22.09,0
18,02MDB-230,627.2,601.72,25.48,0
19,02MDB-230,613.18,589.2,23.98,0
20,02MDB-230,614.71,588.69,26.02,0
21,02MDB-230,647.92,617.16,30.76,0
22,02MDB-230,649.76,620.13,29.64,0
23,02MDB-230,633.22,605.33,27.88,0
24,02MDB-230,630.76,604.17,26.59,0
1,02MDD-115,565.22,542.14,23.08,.01
2,02MDD-115,560.52,536.39,24.13,0
3,02MDD-115,552.99,531.47,21.52,0
4,02MDD-115,545.12,523.79,21.33,0
5,02MDD-115,545.38,524.2,21.18,0
6,02MDD-115,541.9,523.47,18.42,0
7,02MDD-115,555.55,536.97,18.59,0
8,02MDD-115,575.54,558.2,17.34,0
9,02MDD-115,579.66,561.35,18.31,0
10,02MDD-115,580.32,557.61,17.78,4.93
11,02MDD-115,581.33,534.1,16.71,30.53
12,02MDD-115,569.56,551.94,17.62,0
13,02MDD-115,579.18,561.62,17.56,0
14,02MDD-115,583.17,566.08,17.09,0
15,02MDD-115,588.25,571.12,17.12,0
16,02MDD-115,581.64,562.2,19.44,0
17,02MDD-115,599.1,579.33,19.76,0
18,02MDD-115,623.24,601.72,21.51,0
19,02MDD-115,608.82,589.2,19.63,0
20,02MDD-115,613.46,588.69,24.77,0
21,02MDD-115,648.36,617.16,31.21,0
22,02MDD-115,650.74,620.13,30.62,0
23,02MDD-115,631.51,605.33,26.18,0
24,02MDD-115,628.9,604.17,24.72,0
1,02MDG-115,565.84,542.14,23.7,0
2,02MDG-115,563.88,536.39,27.48,0
3,02MDG-115,555.44,531.47,23.97,0
4,02MDG-115,548.4,523.79,24.61,0
5,02MDG-115,548.02,524.2,23.83,0
6,02MDG-115,540.62,523.47,17.15,0
7,02MDG-115,553.16,536.97,16.19,0
8,02MDG-115,571.79,558.2,13.59,0
9,02MDG-115,575.74,561.35,14.39,0
10,02MDG-115,585.32,557.61,19.12,8.6
11,02MDG-115,605.26,534.1,17.97,53.2
12,02MDG-115,569.9,551.94,17.96,0
13,02MDG-115,579.32,561.62,17.7,0
14,02MDG-115,584.18,566.08,18.1,0
15,02MDG-115,589.63,571.12,18.5,0
16,02MDG-115,581.34,562.2,19.15,0
17,02MDG-115,599.2,579.33,19.86,0
18,02MDG-115,622.37,601.72,20.65,0
19,02MDG-115,606.04,589.2,16.84,0
20,02MDG-115,610.69,588.69,22.01,0
21,02MDG-115,649.15,617.16,31.99,0
22,02MDG-115,651.86,620.13,31.73,0
23,02MDG-115,634.44,605.33,29.11,0
24,02MDG-115,632.55,604.17,28.37,0
1,02MEC-115,576.28,542.14,34.14,0
2,02MEC-115,573.67,536.39,37.27,0
3,02MEC-115,566.07,531.47,34.61,0
4,02MEC-115,558.73,523.79,34.94,0
5,02MEC-115,558.97,524.2,34.78,0
6,02MEC-115,557.77,523.47,34.29,0
7,02MEC-115,571.89,536.97,34.93,0
8,02MEC-115,592.04,558.2,33.84,0
9,02MEC-115,597.03,561.35,35.68,0
10,02MEC-115,606.78,557.61,37.21,11.96
11,02MEC-115,642.43,534.1,34.3,74.03
12,02MEC-115,586.79,551.94,34.85,0
13,02MEC-115,595.38,561.62,33.76,0
14,02MEC-115,599.98,566.08,33.9,0
15,02MEC-115,604.53,571.12,33.41,0
16,02MEC-115,595.3,562.2,33.11,0
17,02MEC-115,614.99,579.33,35.66,0
18,02MEC-115,638.55,601.72,36.82,0
19,02MEC-115,622.88,589.2,33.68,0
20,02MEC-115,622.5,588.69,33.81,0
21,02MEC-115,660.41,617.16,43.25,0
22,02MEC-115,662.29,620.13,42.16,0
23,02MEC-115,643.91,605.33,38.58,0
24,02MEC-115,641.35,604.17,37.17,0
1,02MET-115,572.03,542.14,29.89,0
2,02MET-115,569.56,536.39,33.17,0
3,02MET-115,562.29,531.47,30.83,0
4,02MET-115,555.19,523.79,31.4,0
5,02MET-115,555.3,524.2,31.1,0
6,02MET-115,553.7,523.47,30.23,0
7,02MET-115,567.35,536.97,30.39,0
8,02MET-115,587.01,558.2,28.81,0
9,02MET-115,591.44,561.35,30.09,0
